season,asof,location,gamma,g_raw,w,g_hat,r_star_raw,r_star,clipped_low,clipped_high,reason
2023-24,2024-04-27,Pennsylvania,2.1875,-0.2597532969267702,0.3947149790843767,-0.10252851716354798,0.9531298207252352,0.9531298207252352,False,False,ok
2023-24,2024-04-27,Vermont,2.1875,-0.5108256237659909,0.16981132075471697,-0.08674397384705507,0.960345611955632,0.960345611955632,False,False,ok
2023-24,2024-04-27,Wyoming,2.1875,0.6931471805599453,0.08108108108108107,0.05620112274810367,1.0256919418277046,1.0256919418277046,False,False,ok
2024-25,2024-11-16,Alaska,2.1875,0.33647223662121295,0.14482758620689656,0.04873046185548602,1.0222767825625079,1.0222767825625079,False,False,ok
2024-25,2024-11-16,California,2.1875,0.7579057479081079,0.4046560620975478,0.30669115538959174,1.1402016710352418,1.1402016710352418,False,False,ok
2024-25,2024-11-16,New York,2.1875,0.07020425867324853,0.35692025664527954,0.02505732202324746,1.011454775782056,1.011454775782056,False,False,ok
2024-25,2024-11-16,Pennsylvania,2.1875,-0.23922968906583453,0.39246219814940186,-0.09388860963337535,0.9570794927390284,0.9570794927390284,False,False,ok
2024-25,2024-11-16,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2024-11-16,Wyoming,2.1875,-0.47000362924573547,0.15,-0.07050054438686032,0.9677711797088638,0.9677711797088638,False,False,ok
2024-25,2024-11-30,Alaska,2.1875,0.5877866649021193,0.15428571428571428,0.09068708544204125,1.0414569533449332,1.0414569533449332,False,False,ok
2024-25,2024-11-30,California,2.1875,0.36568500379339675,0.4196064784058654,0.15344379664758273,1.0701457356103234,1.0701457356103234,False,False,ok
2024-25,2024-11-30,New York,2.1875,0.3265219057680442,0.3905358129257963,0.1275184979072034,1.0582941704718645,1.0582941704718645,False,False,ok
2024-25,2024-11-30,Pennsylvania,2.1875,-0.16164135155641546,0.39218840926984566,-0.06339386453913846,0.971019947639251,0.971019947639251,False,False,ok
2024-25,2024-11-30,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2024-11-30,Wyoming,2.1875,-0.6931471805599452,0.13636363636363638,-0.09452007007635617,0.9567908251079514,0.9567908251079514,False,False,ok
2024-25,2024-12-14,Alaska,2.1875,0.3022808718729335,0.2704634540004611,0.08175592868502443,1.0373741388274398,1.0373741388274398,False,False,ok
2024-25,2024-12-14,California,2.1875,0.25267490151675265,0.42450930752105814,0.10726284747082823,1.0490344445580928,1.0490344445580928,False,False,ok
2024-25,2024-12-14,New York,2.1875,0.38828677157308,0.41407894343085716,0.16078137612115956,1.0735000576553873,1.0735000576553873,False,False,ok
2024-25,2024-12-14,Pennsylvania,2.1875,0.4224626844767352,0.4065930878449913,0.17177040738068003,1.0785236148025965,1.0785236148025965,False,False,ok
2024-25,2024-12-14,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2024-12-14,Wyoming,2.1875,1.7578579175523739,0.1831578947368421,0.32196555542538213,1.1471842539087462,1.1471842539087462,False,False,ok
2024-25,2024-12-21,Alaska,2.1875,-0.4274440148269396,0.2630241423125794,-0.11242809538650127,0.9486042992518852,0.9486042992518852,False,False,ok
2024-25,2024-12-21,California,2.1875,0.48222081318432686,0.4257263737290635,0.20529411813364365,1.093848739718237,1.093848739718237,False,False,ok
2024-25,2024-12-21,New York,2.1875,0.5264177185258267,0.419492596858933,0.2208283357769539,1.100950096355179,1.100950096355179,False,False,ok
2024-25,2024-12-21,Pennsylvania,2.1875,0.18419246472976614,0.4124038244082705,0.07596167688174103,1.0347253380030816,1.0347253380030816,False,False,ok
2024-25,2024-12-21,Vermont,2.1875,-0.13353139262452252,0.1693548387096774,-0.022614187460604618,0.9896620857322951,0.9896620857322951,False,False,ok
2024-25,2024-12-21,Wyoming,2.1875,-1.5755363607584192,0.19938884644766997,-0.3141443775079812,0.8563911417106371,0.8563911417106371,False,False,ok
2024-25,2024-12-28,Alaska,2.1875,-0.05715841383994835,0.2591756070016939,-0.014814066602222635,0.9932278552675554,0.9932278552675554,False,False,ok
2024-25,2024-12-28,California,2.1875,0.24543679842923805,0.42672279321347295,0.10473347618309659,1.047878160540844,1.047878160540844,False,False,ok
2024-25,2024-12-28,New York,2.1875,0.7210306599100633,0.42360914719092824,0.30543518294301414,1.1396275122025208,1.1396275122025208,False,False,ok
2024-25,2024-12-28,Pennsylvania,2.1875,1.0519999837986909,0.4191765909015933,0.44097376683726663,1.2015880076970362,1.2015880076970362,False,False,ok
2024-25,2024-12-28,Vermont,2.1875,0.8649974374866045,0.2126865671641791,0.18397333558483753,1.0841020962673542,1.0841020962673542,False,False,ok
2024-25,2024-12-28,Wyoming,2.1875,1.8607523407150066,0.2912172573189522,0.5418831932128447,1.2477180311830147,1.2477180311830147,False,False,ok
2024-25,2025-01-11,Alaska,2.1875,-0.5436154465889818,0.34261154318460907,-0.18624892705484147,0.9148576333463582,0.9148576333463582,False,False,ok
2024-25,2025-01-11,California,2.1875,-0.18811932083240634,0.4270744956513727,-0.08034096406677871,0.9632727021409011,0.9632727021409011,False,False,ok
2024-25,2025-01-11,New York,2.1875,-0.18536618698017993,0.4264235607537575,-0.07904450949543512,0.9638653670878011,0.9638653670878011,False,False,ok
2024-25,2025-01-11,Pennsylvania,2.1875,-0.05396772373275738,0.4255871273726115,-0.022967968514262922,0.9895003572506227,0.9895003572506227,False,False,ok
2024-25,2025-01-11,Vermont,2.1875,-0.09531017980432477,0.3142857142857143,-0.02995462793850207,0.9863064557995419,0.9863064557995419,False,False,ok
2024-25,2025-01-11,Wyoming,2.1875,-0.6686561605516497,0.37614065581441986,-0.25150876674424955,0.8850245637740574,0.8850245637740574,False,False,ok
2024-25,2025-01-25,Alaska,2.1875,-0.2876820724517808,0.3025210084033613,-0.08702987065768157,0.9602149162707742,0.9602149162707742,False,False,ok
2024-25,2025-01-25,California,2.1875,0.10410412134376124,0.427184056287039,0.044471620831826035,1.0203298838088348,1.0203298838088348,False,False,ok
2024-25,2025-01-25,New York,2.1875,0.05909857467526347,0.42671095363689016,0.025218009158262642,1.011528232758063,1.011528232758063,False,False,ok
2024-25,2025-01-25,Pennsylvania,2.1875,0.19562789467724695,0.4267765459202369,0.08348939717600334,1.038166581566173,1.038166581566173,False,False,ok
2024-25,2025-01-25,Vermont,2.1875,0.28768207245178123,0.3411078717201166,0.09813061946605948,1.0448597117559129,1.0448597117559129,False,False,ok
2024-25,2025-01-25,Wyoming,2.1875,0.011560822401076365,0.3785543225284177,0.004376399291910819,1.0020006396763022,1.0020006396763022,False,False,ok
2024-25,2025-02-01,Alaska,2.1875,0.03922071315328157,0.2959028831562974,0.011605522101502135,1.0053053815321153,1.0053053815321153,False,False,ok
2024-25,2025-02-01,California,2.1875,0.02500130220541763,0.4273253872673659,0.010683691147118538,1.0048839730958257,1.0048839730958257,False,False,ok
2024-25,2025-02-01,New York,2.1875,-0.005187630516815034,0.4268841696925532,-0.0022145173458423366,0.9989876492133292,0.9989876492133292,False,False,ok
2024-25,2025-02-01,Pennsylvania,2.1875,0.20395369250145556,0.4271143399418729,0.08711154675146691,1.0398224213720992,1.0398224213720992,False,False,ok
2024-25,2025-02-01,Vermont,2.1875,0.35282137462274266,0.3610207655741806,0.12737584277723735,1.0582289566981657,1.0582289566981657,False,False,ok
2024-25,2025-02-01,Wyoming,2.1875,0.1392620673335081,0.3816905527932144,0.053155015463652554,1.0242994356405268,1.0242994356405268,False,False,ok
2024-25,2025-02-08,Alaska,2.1875,-0.07410797215372167,0.30099228224917307,-0.02230592767140685,0.9898030044930711,0.9898030044930711,False,False,ok
2024-25,2025-02-08,California,2.1875,-0.26670012407558374,0.4272549780157174,-0.11394895564870262,0.9479090488463073,0.9479090488463073,False,False,ok
2024-25,2025-02-08,New York,2.1875,-0.19957082733543619,0.42678331563307953,-0.08517349939385428,0.961063543134238,0.961063543134238,False,False,ok
2024-25,2025-02-08,Pennsylvania,2.1875,0.11150780215498557,0.42733117999316816,0.04765076067333472,1.0217832048792388,1.0217832048792388,False,False,ok
2024-25,2025-02-08,Vermont,2.1875,0.3260915205666519,0.3831538101291229,0.12494320855591193,1.0571168953398455,1.0571168953398455,False,False,ok
2024-25,2025-02-08,Wyoming,2.1875,-0.5075946031845442,0.3734357334996686,-0.18955396296069346,0.9133467597893973,0.9133467597893973,False,False,ok
2024-25,2025-02-15,Alaska,2.1875,0.3794896217049035,0.3127902068383284,0.11870063726607578,1.0542631484644918,1.0542631484644918,False,False,ok
2024-25,2025-02-15,California,2.1875,-0.2831850465917354,0.4269025749013258,-0.12089242556356376,0.9447348911709423,0.9447348911709423,False,False,ok
2024-25,2025-02-15,New York,2.1875,-0.2227895063468015,0.426629446619179,-0.095048563805296,0.9565492279747219,0.9565492279747219,False,False,ok
2024-25,2025-02-15,Pennsylvania,2.1875,0.026693447424888106,0.4274173857408833,0.011409243514757387,1.0052156541781747,1.0052156541781747,False,False,ok
2024-25,2025-02-15,Vermont,2.1875,-0.2433462586317292,0.38819055667053975,-0.0944647196019441,0.9568161281819684,0.9568161281819684,False,False,ok
2024-25,2025-02-15,Wyoming,2.1875,-0.33647223662121295,0.37595907928388744,-0.12649979228470154,0.9421715235269936,0.9421715235269936,False,False,ok
2024-25,2025-02-22,Alaska,2.1875,-0.04255961441879608,0.3447127393838468,-0.01467084127342346,0.9932933297035779,0.9932933297035779,False,False,ok
2024-25,2025-02-22,California,2.1875,-0.3186883682532846,0.4263988954094089,-0.1358883682030275,0.9378796031071874,0.9378796031071874,False,False,ok
2024-25,2025-02-22,New York,2.1875,-0.32945924204636334,0.42618965304260586,-0.1404121200594195,0.9358116022585511,0.9358116022585511,False,False,ok
2024-25,2025-02-22,Pennsylvania,2.1875,-0.188267871815734,0.4273232720428929,-0.08045124300485139,0.963222288912068,0.963222288912068,False,False,ok
2024-25,2025-02-22,Vermont,2.1875,-0.2814124594381857,0.38083832335329343,-0.10717264922316534,0.951006788926553,0.951006788926553,False,False,ok
2024-25,2025-02-22,Wyoming,2.1875,0.26438650984825873,0.37829322249782127,0.10001562479544976,1.04572142847792,1.04572142847792,False,False,ok
2024-25,2025-03-01,Alaska,2.1875,-0.04348511193973881,0.3432512848255342,-0.014926320544097522,0.9931765391798412,0.9931765391798412,False,False,ok
2024-25,2025-03-01,California,2.1875,-0.41336424460718924,0.4254713858941428,-0.17587465803210625,0.91960015632818,0.91960015632818,False,False,ok
2024-25,2025-03-01,New York,2.1875,-0.31552492391511855,0.4256920141698387,-0.13431644038221194,0.9385981986824175,0.9385981986824175,False,False,ok
2024-25,2025-03-01,Pennsylvania,2.1875,-0.17880720291332608,0.42707417828513483,-0.0763639392556721,0.9650907706259785,0.9650907706259785,False,False,ok
2024-25,2025-03-01,Vermont,2.1875,-0.671640975338982,0.3620631908004912,-0.24317647460358585,0.8888336116097894,0.8888336116097894,False,False,ok
2024-25,2025-03-01,Wyoming,2.1875,-0.7239188392266986,0.3641937461679951,-0.26364671397955797,0.8794757878950592,0.8794757878950592,False,False,ok
2024-25,2025-03-08,Alaska,2.1875,-0.07550755250814545,0.3524607329842932,-0.026613447302870952,0.9878338526615447,0.9878338526615447,False,False,ok
2024-25,2025-03-08,California,2.1875,-0.4065205171771078,0.4243060589644287,-0.17248911853159996,0.9211478315284114,0.9211478315284114,False,False,ok
2024-25,2025-03-08,New York,2.1875,-0.36675059592747417,0.42485521864343573,-0.1558159046203774,0.9287698721735418,0.9287698721735418,False,False,ok
2024-25,2025-03-08,Pennsylvania,2.1875,-0.34544871704575364,0.42661029849249166,-0.14737198029273726,0.9326299518661773,0.9326299518661773,False,False,ok
2024-25,2025-03-08,Vermont,2.1875,-0.48550781578170055,0.3482142857142857,-0.16906075728112785,0.9227150823857702,0.9227150823857702,False,False,ok
2024-25,2025-03-08,Wyoming,2.1875,-0.1910552367627094,0.3362400615542447,-0.06424042456935421,0.9706329487682952,0.9706329487682952,False,False,ok
2024-25,2025-03-15,Alaska,2.1875,-0.485507815781701,0.33262260127931764,-0.16149087262674913,0.9261756010849147,0.9261756010849147,False,False,ok
2024-25,2025-03-15,California,2.1875,-0.1483814330560138,0.42353047594363513,-0.06284405896341216,0.9712712873310115,0.9712712873310115,False,False,ok
2024-25,2025-03-15,New York,2.1875,-0.26649650175240236,0.4241404500159123,-0.11303194618093029,0.9483282531744319,0.9483282531744319,False,False,ok
2024-25,2025-03-15,Pennsylvania,2.1875,-0.3986478682418255,0.42598031008465326,-0.16981614252823882,0.9223697634156622,0.9223697634156622,False,False,ok
2024-25,2025-03-15,Vermont,2.1875,-0.39390428570708824,0.32224997846498404,-0.1269356475863741,0.9419722753890861,0.9419722753890861,False,False,ok
2024-25,2025-03-15,Wyoming,2.1875,-0.02597548640326064,0.3304593429463356,-0.008583842169532984,0.9960759578653563,0.9960759578653563,False,False,ok
2024-25,2025-03-22,Alaska,2.1875,-1.268511325463507,0.2363238512035011,-0.29977948172879376,0.8629579512096943,0.8629579512096943,False,False,ok
2024-25,2025-03-22,California,2.1875,-0.47269041395595135,0.42208905509138306,-0.1995174501774222,0.9087920227760355,0.9087920227760355,False,False,ok
2024-25,2025-03-22,New York,2.1875,-0.2688220612516474,0.4235066330450884,-0.11384792604892573,0.9479552338062054,0.9479552338062054,False,False,ok
2024-25,2025-03-22,Pennsylvania,2.1875,-0.31158085183077233,0.4249698127324876,-0.13241245625355227,0.9394685914269475,0.9394685914269475,False,False,ok
2024-25,2025-03-22,Vermont,2.1875,-0.03174869831458027,0.3144547759932375,-0.009983529816588217,0.995436100655274,0.995436100655274,False,False,ok
2024-25,2025-03-22,Wyoming,2.1875,-0.38299225225610556,0.3245901639344262,-0.1243155179454244,0.9431700489392345,0.9431700489392345,False,False,ok
2024-25,2025-03-29,Alaska,2.1875,0.17435338714477755,0.28558476881232997,0.04979267175938796,1.0227623642328632,1.0227623642328632,False,False,ok
2024-25,2025-03-29,California,2.1875,-0.34927054976452165,0.42018156239216414,-0.14675704529762681,0.9329110650067992,0.9329110650067992,False,False,ok
2024-25,2025-03-29,New York,2.1875,-0.43870599092978146,0.421642878433467,-0.1849772568016395,0.9154389683192505,0.9154389683192505,False,False,ok
2024-25,2025-03-29,Pennsylvania,2.1875,-0.30383751267406645,0.4239993625667313,-0.12882691169766533,0.9411076975096387,0.9411076975096387,False,False,ok
2024-25,2025-03-29,Vermont,2.1875,-0.2682639865946794,0.3088029809035864,-0.08284071872951675,0.9621299571522209,0.9621299571522209,False,False,ok
2024-25,2025-03-29,Wyoming,2.1875,-0.2657031657330058,0.297841726618705,-0.07913748964997437,0.9638228618742974,0.9638228618742974,False,False,ok
2024-25,2025-04-05,Alaska,2.1875,-1.0608719606852626,0.2310730743910467,-0.24513894549080126,0.887936482061348,0.887936482061348,False,False,ok
2024-25,2025-04-05,California,2.1875,-0.33541085318529085,0.41842134206699333,-0.14034305933362465,0.9358431728760573,0.9358431728760573,False,False,ok
2024-25,2025-04-05,New York,2.1875,-0.2605110081035207,0.4192883264475064,-0.10922922460887796,0.9500666401787986,0.9500666401787986,False,False,ok
2024-25,2025-04-05,Pennsylvania,2.1875,-0.4640130251085788,0.4218710412319532,-0.19575365804774456,0.9105126134638882,0.9105126134638882,False,False,ok
2024-25,2025-04-05,Vermont,2.1875,0.07410797215372167,0.30099228224917307,0.02230592767140685,1.0101969955069288,1.0101969955069288,False,False,ok
2024-25,2025-04-05,Wyoming,2.1875,-0.737598943130779,0.2424145640370488,-0.17880472623323576,0.9182606965790923,0.9182606965790923,False,False,ok
2024-25,2025-04-12,Alaska,2.1875,0.0,0.21951219512195122,0.0,1.0,1.0,False,False,ok
2024-25,2025-04-12,California,2.1875,-0.11806716692694064,0.4170599263042213,-0.049241083937498056,0.9774897902000009,0.9774897902000009,False,False,ok
2024-25,2025-04-12,New York,2.1875,-0.3604036159770443,0.4169502594754146,-0.1502703811975063,0.9313049685954257,0.9313049685954257,False,False,ok
2024-25,2025-04-12,Pennsylvania,2.1875,-0.28597994438125074,0.41906195212684727,-0.11984331376153415,0.9452144851375844,0.9452144851375844,False,False,ok
2024-25,2025-04-12,Vermont,2.1875,-1.7227665977411035,0.18260869565217389,-0.31459216132663625,0.8561864405363948,0.8561864405363948,False,False,ok
2024-25,2025-04-12,Wyoming,2.1875,-2.4849066497880004,0.059602649006622516,-0.14810701886153643,0.9322939342347262,0.9322939342347262,False,False,ok
2024-25,2025-04-19,Alaska,2.1875,-0.7621400520468968,0.19504643962848295,-0.14865270365001393,0.9320444783314222,0.9320444783314222,False,False,ok
2024-25,2025-04-19,California,2.1875,-0.2530709718556823,0.41523282293231617,-0.10508337404585968,0.9519618861504642,0.9519618861504642,False,False,ok
2024-25,2025-04-19,New York,2.1875,-0.37423208841823286,0.41384308892041266,-0.15487336344413846,0.9292007481398225,0.9292007481398225,False,False,ok
2024-25,2025-04-19,Pennsylvania,2.1875,-0.24550045841548584,0.41628247397294005,-0.10219753819068934,0.953281125398542,0.953281125398542,False,False,ok
2024-25,2025-04-19,Vermont,2.1875,0.8754687373539001,0.16363636363636364,0.14325852065791092,1.0654896094436164,1.0654896094436164,False,False,ok
2024-25,2025-04-19,Wyoming,2.1875,1.0986122886681098,0.049723756906077346,0.05462713037576236,1.0249724024574913,1.0249724024574913,False,False,ok
2024-25,2025-04-26,Alaska,2.1875,-0.5596157879354227,0.1320754716981132,-0.07391151916128223,0.9662118769548425,0.9662118769548425,False,False,ok
2024-25,2025-04-26,California,2.1875,-0.3952236140559675,0.411391736235866,-0.1625917287878983,0.9256723525541036,0.9256723525541036,False,False,ok
2024-25,2025-04-26,New York,2.1875,-0.4850630748359661,0.4068589570122555,-0.1973522567129188,0.9097818255026657,0.9097818255026657,False,False,ok
2024-25,2025-04-26,Pennsylvania,2.1875,-0.37286122801534827,0.4119386526836553,-0.15359595190661576,0.9297847076998328,0.9297847076998328,False,False,ok
2024-25,2025-04-26,Vermont,2.1875,0.0,0.21951219512195122,0.0,1.0,1.0,False,False,ok
2024-25,2025-04-26,Wyoming,2.1875,-0.4054651081081645,0.0743801652892562,-0.030158561760111408,0.9862132289096633,0.9862132289096633,False,False,ok
2024-25,2025-05-03,Alaska,2.1875,0.0,0.14754098360655737,0.0,1.0,1.0,False,False,ok
2024-25,2025-05-03,California,2.1875,-0.04980282248381851,0.4091565925351567,-0.02037715314611247,0.9906847299903486,0.9906847299903486,False,False,ok
2024-25,2025-05-03,New York,2.1875,-0.34228620648663277,0.40185681647099214,-0.1375500452606509,0.9371199793094167,0.9371199793094167,False,False,ok
2024-25,2025-05-03,Pennsylvania,2.1875,-0.44325462085358236,0.4131284316518093,-0.18312108633565785,0.9162875033894136,0.9162875033894136,False,False,ok
2024-25,2025-05-03,Vermont,2.1875,-1.3862943611198906,0.12676056338028172,-0.17572745422646505,0.9196674494964732,0.9196674494964732,False,False,ok
2024-25,2025-05-03,Wyoming,2.1875,-0.6931471805599453,0.04477611940298507,-0.031036440920594564,0.985811912722014,0.985811912722014,False,False,ok
2024-25,2025-05-10,Alaska,2.1875,-1.0986122886681096,0.0891089108910891,-0.09789614453478203,0.9552474767840996,0.9552474767840996,False,False,ok
2024-25,2025-05-10,California,2.1875,-0.44092241994489445,0.40438289068107924,-0.17830148274341318,0.9184907507458683,0.9184907507458683,False,False,ok
2024-25,2025-05-10,New York,2.1875,-0.441125288507048,0.39211500259646054,-0.17297184364830553,0.920927157189346,0.920927157189346,False,False,ok
2024-25,2025-05-10,Pennsylvania,2.1875,-0.011881327886753112,0.4100129052173951,-0.004871497764688097,0.9977730295932854,0.9977730295932854,False,False,ok
2024-25,2025-05-10,Vermont,2.1875,-1.0986122886681098,0.049723756906077346,-0.05462713037576236,0.9750275975425087,0.9750275975425087,False,False,ok
2024-25,2025-05-10,Wyoming,2.1875,1.3862943611198906,0.05263157894736842,0.07296286111157319,1.0333544507938621,1.0333544507938621,False,False,ok
2024-25,2025-05-17,Alaska,2.1875,0.916290731874155,0.08571428571428572,0.07853920558921329,1.0359036368407832,1.0359036368407832,False,False,ok
2024-25,2025-05-17,California,2.1875,-0.19801288658863037,0.3983274622344222,-0.0788739706045616,0.963943327723629,0.963943327723629,False,False,ok
2024-25,2025-05-17,New York,2.1875,-0.6190392084062228,0.3704206241519674,-0.2293048899523729,0.8951749074503438,0.8951749074503438,False,False,ok
2024-25,2025-05-17,Pennsylvania,2.1875,-0.5282406653676688,0.403788460702329,-0.21329748514918503,0.9024925782175154,0.9024925782175154,False,False,ok
2024-25,2025-05-17,Vermont,2.1875,0.6931471805599453,0.04477611940298507,0.031036440920594564,1.014188087277986,1.014188087277986,False,False,ok
2024-25,2025-05-17,Wyoming,2.1875,-0.6931471805599453,0.08108108108108107,-0.05620112274810367,0.9743080581722955,0.9743080581722955,False,False,ok
2024-25,2025-05-24,Alaska,2.1875,0.33647223662121295,0.14482758620689656,0.04873046185548602,1.0222767825625079,1.0222767825625079,False,False,ok
2024-25,2025-05-24,California,2.1875,0.08338160893905133,0.40122944010632994,0.033455156269780524,1.0152937857233282,1.0152937857233282,False,False,ok
2024-25,2025-05-24,New York,2.1875,-0.44731221804366506,0.3455672299423812,-0.15457644410873175,0.9293364826931512,0.9293364826931512,False,False,ok
2024-25,2025-05-24,Pennsylvania,2.1875,0.10071397560183115,0.3997643191942464,0.04026185388981197,1.018405418921057,1.018405418921057,False,False,ok
2024-25,2025-05-24,Vermont,2.1875,-0.6931471805599453,0.04477611940298507,-0.031036440920594564,0.985811912722014,0.985811912722014,False,False,ok
2024-25,2025-05-24,Wyoming,2.1875,0.4054651081081645,0.0743801652892562,0.030158561760111408,1.0137867710903365,1.0137867710903365,False,False,ok
2024-25,2025-05-31,Alaska,2.1875,-0.15415067982725827,0.1547911547911548,-0.023861161742302878,0.9890920403463759,0.9890920403463759,False,False,ok
2024-25,2025-05-31,California,2.1875,-0.08751937801655618,0.40174807948469976,-0.0351607420358469,0.98392651792647,0.98392651792647,False,False,ok
2024-25,2025-05-31,New York,2.1875,-0.490622916448471,0.3278810408921933,-0.16086595253068825,0.9264612788431139,0.9264612788431139,False,False,ok
2024-25,2025-05-31,Pennsylvania,2.1875,0.07958743791834788,0.4024001491961191,0.032025996892480056,1.0146404557222766,1.0146404557222766,False,False,ok
2024-25,2025-05-31,Vermont,2.1875,0.0,0.03448275862068965,0.0,1.0,1.0,False,False,ok
2024-25,2025-05-31,Wyoming,2.1875,0.0,0.08910891089108912,0.0,1.0,1.0,False,False,ok
2024-25,2025-06-07,Alaska,2.1875,-0.18232155679395468,0.13846153846153847,-0.025244523248393727,0.98845964651502,0.98845964651502,False,False,ok
2024-25,2025-06-07,California,2.1875,-0.3487697644316192,0.39802669762042947,-0.1388196775665725,0.9365395759695668,0.9365395759695668,False,False,ok
2024-25,2025-06-07,New York,2.1875,-0.44468582126144574,0.3116675546084177,-0.13859414248159072,0.9366426777227014,0.9366426777227014,False,False,ok
2024-25,2025-06-07,Pennsylvania,2.1875,-0.15963014559188426,0.40133835685767305,-0.06406570033679795,0.970712822703178,0.970712822703178,False,False,ok
2024-25,2025-06-07,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2025-06-07,Wyoming,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2025-06-14,Alaska,2.1875,0.0,0.16279069767441862,0.0,1.0,1.0,False,False,ok
2024-25,2025-06-14,California,2.1875,-0.057569851821477336,0.3959864620012991,-0.022796881940725856,0.9895785682556681,0.9895785682556681,False,False,ok
2024-25,2025-06-14,New York,2.1875,0.07410797215372167,0.30099228224917307,0.02230592767140685,1.0101969955069288,1.0101969955069288,False,False,ok
2024-25,2025-06-14,Pennsylvania,2.1875,-0.09156719352549025,0.3987255348202094,-0.036510178210436714,0.983309632818086,0.983309632818086,False,False,ok
2024-25,2025-06-14,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2024-25,2025-06-14,Wyoming,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-08-30,Alaska,2.1875,0.0,0.06382978723404255,0.0,1.0,1.0,False,False,ok
2025-26,2025-08-30,California,2.1875,0.182321556793954,0.37278106508875736,0.06796602413029054,1.0310701824595614,1.0310701824595614,False,False,ok
2025-26,2025-08-30,New York,2.1875,-0.5978370007556202,0.23741007194244604,-0.14193252535924794,0.9351165598357724,0.9351165598357724,False,False,ok
2025-26,2025-08-30,Pennsylvania,2.1875,-0.08338160893905133,0.38290788013318533,-0.0319274751209464,0.9854045828018531,0.9854045828018531,False,False,ok
2025-26,2025-08-30,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-08-30,Wyoming,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-09-20,Alaska,2.1875,-2.4849066497880004,0.059602649006622516,-0.14810701886153643,0.9322939342347262,0.9322939342347262,False,False,ok
2025-26,2025-09-20,California,2.1875,-0.208544751893057,0.37265699459917395,-0.07771566047989702,0.9644728409234756,0.9644728409234756,False,False,ok
2025-26,2025-09-20,New York,2.1875,-0.5108256237659905,0.21259842519685038,-0.10860072316284837,0.950353955125555,0.950353955125555,False,False,ok
2025-26,2025-09-20,Pennsylvania,2.1875,0.008298802814695527,0.3914450035945363,0.003248524897628839,1.0014850399532018,1.0014850399532018,False,False,ok
2025-26,2025-09-20,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-09-20,Wyoming,2.1875,0.0,0.03448275862068965,0.0,1.0,1.0,False,False,ok
2025-26,2025-11-15,Alaska,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-11-15,California,2.1875,-0.049132688577644856,0.3967339597805263,-0.019492606094072478,0.9910890943569954,0.9910890943569954,False,False,ok
2025-26,2025-11-15,New York,2.1875,0.828321958928198,0.3867873020825208,0.32038441574954635,1.1464614471997927,1.1464614471997927,False,False,ok
2025-26,2025-11-15,Pennsylvania,2.1875,0.3288579866359669,0.3942824123804514,0.12966292030140728,1.059274477852072,1.059274477852072,False,False,ok
2025-26,2025-11-15,Vermont,2.1875,-0.6931471805599453,0.08108108108108107,-0.05620112274810367,0.9743080581722955,0.9743080581722955,False,False,ok
2025-26,2025-11-15,Wyoming,2.1875,0.4054651081081645,0.0743801652892562,0.030158561760111408,1.0137867710903365,1.0137867710903365,False,False,ok
2025-26,2025-11-29,Alaska,2.1875,-1.0986122886681098,0.049723756906077346,-0.05462713037576236,0.9750275975425087,0.9750275975425087,False,False,ok
2025-26,2025-11-29,California,2.1875,0.23674920336998806,0.40052394839602584,0.09482372571336133,1.0433479888975365,1.0433479888975365,False,False,ok
2025-26,2025-11-29,New York,2.1875,0.4444505548211177,0.41662294836243724,0.18516830055089512,1.0846483659661235,1.0846483659661235,False,False,ok
2025-26,2025-11-29,Pennsylvania,2.1875,0.5808542281264746,0.4096572090686299,0.23795112197000484,1.1087776557577165,1.1087776557577165,False,False,ok
2025-26,2025-11-29,Vermont,2.1875,0.0,0.0,0.0,1.0,1.0,False,False,nonpositive_or_missing
2025-26,2025-11-29,Wyoming,2.1875,1.0986122886681096,0.0891089108910891,0.09789614453478203,1.0447525232159003,1.0447525232159003,False,False,ok
2025-26,2025-12-06,Alaska,2.1875,0.13353139262452252,0.1693548387096774,0.022614187460604618,1.010337914267705,1.010337914267705,False,False,ok
2025-26,2025-12-06,California,2.1875,0.058707600826778616,0.4075264645568919,0.023924901007554355,1.0109370976034535,1.0109370976034535,False,False,ok
