season,asof,location,replicate,Reff__FREE_med,Reff__FREE_q10,Reff__FREE_q90,eps1__FREE_med,eps1__FREE_q10,eps1__FREE_q90,phi1__FREE_med,phi1__FREE_q10,phi1__FREE_q90,mult__FREE_med,mult__FREE_q10,mult__FREE_q90,r__FREE_med,r__FREE_q10,r__FREE_q90,sbeta__FREE_med,sbeta__FREE_q10,sbeta__FREE_q90,sbeta_lo_frac,sbeta_hi_frac,sigma_first,sigma_last,absinc_last,month,stable,turn
2023-24,2023-09-30,California,2,1.214923918247223,0.7486385822296143,2.0980043411254883,0.4008779227733612,0.09775623381137849,0.7551822066307068,23.8388729095459,7.418143129348755,37.354556274414065,0.003640416543930769,0.0020000000949949026,0.006846217438578606,19.815649032592773,10.030637550354005,30.58521976470948,0.06562136113643646,0.010359541326761252,0.1592762738466264,0.076,0.0,0.11040305,0.08516557,0.06921282,09,True,False
2023-24,2023-09-30,New York,0,1.601405143737793,0.9991063475608826,2.5,0.49862322211265564,0.15853402018547058,0.8063120245933533,23.417444229125977,12.474225330352786,39.74589538574219,0.005276391748338938,0.002374367555603385,0.01048685153946281,14.137162208557129,5.7041096687316895,25.535558700561523,0.08338277041912079,0.016047213040292267,0.1876109391450882,0.0574,0.0,0.11005989,0.08146269,0.06639274,09,True,False
2023-24,2023-09-30,New York,1,1.6125820875167847,0.9976052641868591,2.4705495595932008,0.5057297945022583,0.17912490665912628,0.8268130660057069,24.51729965209961,12.24079580307007,39.790863037109375,0.0052470373921096325,0.0023136687697842715,0.01066720113158226,12.393872261047363,4.884331703186035,23.45443782806397,0.08590466529130936,0.012872411869466305,0.20202672481536865,0.0705,0.0007,0.10957674,0.09210956,0.07489494,09,True,False
2023-24,2023-09-30,New York,2,1.4880541563034058,0.9700833022594452,2.4094815254211426,0.4624415338039398,0.15230107456445696,0.7881876230239868,23.952728271484375,11.111804008483887,41.4951286315918,0.005481668747961521,0.0020000000949949026,0.011048214510083199,12.313455581665039,5.078488922119141,23.69590702056885,0.07316388189792633,0.009181630611419678,0.18064148873090743,0.0752,0.0,0.11019978,0.08280601,0.06775236,09,True,False
2023-24,2023-09-30,Pennsylvania,0,1.2657935619354248,0.7135775685310364,2.1708611011505132,0.44244664907455444,0.10206770151853563,0.761267685890198,25.465654373168945,8.777349472045898,44.87000274658203,0.032317642122507095,0.008812269195914268,0.06272384524345398,12.068760871887207,5.652760457992554,22.341237068176273,0.0820140391588211,0.01124713197350502,0.1935035765171051,0.0764,0.0,0.11074894,0.1022168,0.07921814,09,True,False
2023-24,2023-09-30,Pennsylvania,1,1.2743183374404907,0.6522081851959228,2.1984827518463135,0.48779647052288055,0.21854495853185654,0.7703204154968262,24.00661849975586,9.091507148742677,40.49816131591797,0.03567556291818619,0.011638193484395742,0.06717171221971513,14.741881370544434,6.4492316246032715,25.52427864074707,0.07975634187459946,0.012676792498677975,0.19004243612289431,0.0727,0.0001,0.11058279,0.09965634,0.07639616,09,True,False
2023-24,2023-09-30,Pennsylvania,2,1.2826513051986694,0.704443222284317,2.264435696601868,0.48131412267684937,0.13380536288023,0.785707414150238,25.291126251220703,8.922484874725344,42.492645263671875,0.039801470935344696,0.011769046168774368,0.07384281605482101,13.94902515411377,6.025567531585693,24.095989227294922,0.09370629489421844,0.014642978087067604,0.2195196896791458,0.0652,0.0003,0.11067501,0.11197724,0.08467899,09,True,False
2023-24,2023-09-30,Vermont,0,1.1775282621383667,0.6612136960029602,2.2309005260467547,0.5274504721164703,0.1822975039482117,0.8401776969432833,24.536020278930664,12.042803764343262,40.593345642089844,0.04213038831949234,0.005496630445122719,0.10521493852138519,2.5437111854553223,0.5938193202018738,6.326723098754883,0.10103584825992584,0.01457669585943222,0.2682232290506366,0.0688,0.0026,0.11176818,0.12349736,0.09010652,09,True,False
2023-24,2023-09-30,Vermont,1,1.1412312984466553,0.6383076906204224,2.2941780328750614,0.4832272529602051,0.14753267467021944,0.8245400786399841,24.985915184020996,11.041275024414062,41.834537506103516,0.0498880073428154,0.005053598247468472,0.12136559337377549,2.7622257471084595,0.6052001237869263,6.933534479141237,0.11971015855669975,0.02036897148936987,0.2962973326444626,0.0579,0.0012,0.1111235,0.1402454,0.09930133,09,True,False
2023-24,2023-09-30,Vermont,2,1.1224668622016907,0.6550483107566833,2.2429919719696048,0.5084665417671204,0.16092856079339982,0.8359635710716248,23.71170425415039,11.269938087463379,39.95622634887695,0.05013534612953663,0.007718975190073252,0.11658270284533502,2.66971492767334,0.6335381865501405,6.825613498687756,0.10260378196835518,0.013985555619001389,0.2623673409223557,0.0762,0.0008,0.11012927,0.12431569,0.09023119,09,True,False
2023-24,2023-09-30,Wyoming,0,1.4427254796028137,0.7797175228595736,2.5,0.5889365673065186,0.21649983525276184,0.9006061315536501,21.28767490386963,11.771653175354004,36.45704536437992,0.02274118922650814,0.0026780120097100735,0.055149808526039124,3.920394539833069,0.21071834862232208,13.593001365661621,0.146368570625782,0.029338378831744196,0.32298147678375244,0.0427,0.0043,0.11465843,0.13902893,0.09555677,09,True,False
2023-24,2023-09-30,Wyoming,1,1.3685521483421326,0.7295307517051697,2.5,0.5548553168773651,0.22109444886446009,0.8722764253616333,21.647184371948242,11.168052673339844,38.03633117675781,0.021733948960900307,0.003822993254289031,0.053606756031513214,3.0991270542144775,0.15106349140405773,11.404708862304688,0.13261128962039948,0.023873886093497276,0.2991552948951721,0.0539,0.0,0.10978236,0.12936869,0.09142784,09,True,False
2023-24,2023-09-30,Wyoming,2,1.4999189376831055,0.8021736025810242,2.5,0.5598580837249756,0.2040074035525323,0.8872500658035278,22.81728172302246,12.404253959655762,36.6162223815918,0.02025335095822811,0.004223000304773452,0.05462208762764931,3.965991735458374,0.18688678741455078,11.569672584533691,0.14769919216632843,0.030082447454333305,0.31652310490608215,0.0478,0.0008,0.11093986,0.13167457,0.09100891,09,True,False
2023-24,2023-10-07,Alaska,0,1.3573402762413025,0.7542530775070191,2.361514568328858,0.4949401766061783,0.1873397141695023,0.8181428849697114,23.888964653015137,10.786584854125977,37.17893943786621,0.036381764337420464,0.011407167278230193,0.07318557947874073,11.567616939544678,4.630700349807739,22.665803909301765,0.09170738980174065,0.010110807605087757,0.23069469928741462,0.0804,0.0003,0.11231857,0.11650636,0.08666838,10,True,False
2023-24,2023-10-07,Alaska,1,1.396294116973877,0.8110408186912538,2.3586637496948244,0.47386951744556427,0.1502655997872353,0.7890358805656433,26.205608367919922,11.694472312927246,41.0334888458252,0.03627188503742218,0.010959249921143055,0.07623083889484406,12.162202835083008,4.752728080749511,24.065235137939453,0.09456844627857208,0.014654549770057201,0.22597326338291168,0.0627,0.0001,0.11302187,0.1163274,0.08906825,10,True,False
2023-24,2023-10-07,Alaska,2,1.4044915437698364,0.7738227486610413,2.3528852701187133,0.5179658532142639,0.1740757778286934,0.8161928653717041,25.176551818847656,10.639347076416016,38.974806213378905,0.03830879181623459,0.011816409137099982,0.07740647271275522,11.044126510620117,4.380579471588136,22.21263103485108,0.08852073550224304,0.00878040231764318,0.22261289060115816,0.0892,0.0,0.11156274,0.11163523,0.08397252,10,True,False
2023-24,2023-10-07,California,0,1.3124656677246094,0.7843650698661806,2.1475234031677246,0.42186152935028076,0.10211776942014694,0.7581857442855835,28.60178565979004,11.325932502746582,41.48074684143068,0.0035650974605232477,0.0020000000949949026,0.0061135646421462304,22.510713577270508,10.69072198867798,35.01051330566406,0.05801515281200409,0.009362456388771534,0.13923653513193138,0.0771,0.0,0.11025465,0.07350297,0.05935897,10,True,False
2023-24,2023-10-07,California,1,1.2797600030899048,0.8845829784870148,2.017641854286194,0.3734820485115051,0.07964432239532471,0.7056114673614502,31.370527267456055,13.891253471374512,45.78955268859864,0.003986574709415436,0.0020000000949949026,0.007620901335030794,21.1430606842041,10.673161506652832,32.12263488769531,0.06377523392438889,0.010340722277760506,0.15002284944057465,0.0745,0.0,0.11040074,0.07975836,0.06864514,10,True,False
2023-24,2023-10-07,California,2,1.4041523933410645,0.9042619526386263,2.202285957336426,0.42231637239456177,0.1251480132341385,0.7456942200660706,28.16908550262451,13.340048599243165,39.12318649291992,0.003360666800290346,0.0020000000949949026,0.005826998967677355,20.424055099487305,10.578260707855225,31.558094024658203,0.06396886706352234,0.0062260704115033256,0.158330474793911,0.0941,0.0,0.11010353,0.08249648,0.06695104,10,True,False
2023-24,2023-10-07,New York,0,1.3949445486068726,0.8384740948677063,2.2176499366760254,0.42286980152130127,0.12002787813544274,0.7558307170867923,24.93629264831543,9.413818645477297,37.76884078979492,0.004809777019545436,0.002024110872298479,0.00964440032839775,10.277741432189941,4.513492774963379,19.203046989440928,0.07703250646591187,0.009221287444233894,0.1906803086400032,0.0836,0.0,0.11287808,0.10969304,0.083572,10,True,False
2023-24,2023-10-07,New York,1,1.3199231624603271,0.8197500705718994,2.2058653831481934,0.423777773976326,0.11583910882472992,0.7665423572063448,23.685951232910156,8.698526382446289,40.04334259033203,0.004766491940245032,0.0020000000949949026,0.010146204754710201,11.725379943847656,5.336239814758301,21.401747894287112,0.07735716924071312,0.008210605941712856,0.20162046998739244,0.089,0.0,0.11226716,0.1098668,0.08490009,10,True,False
2023-24,2023-10-07,New York,2,1.3540233373641968,0.8201162278652192,2.2747743129730225,0.46070514619350433,0.11284173280000687,0.7897974848747253,26.405766487121582,11.457375526428223,42.39816665649414,0.0062698363326489925,0.002415133803151548,0.012877363618463285,10.887275695800781,4.565384387969971,21.673879241943364,0.093454759567976,0.015243420377373695,0.23430781066417694,0.0672,0.0007,0.10841337,0.12741109,0.09343408,10,True,False
2023-24,2023-10-07,Pennsylvania,0,1.041038155555725,0.6469567894935608,2.0044941663742066,0.36902716755867004,0.07453500181436541,0.7611957371234894,24.173738479614258,7.069050312042236,42.94375991821289,0.03904896602034569,0.013802004046738148,0.07142742723226547,14.177056789398193,6.506264686584473,23.65903091430664,0.0756167620420456,0.0062690888997167385,0.19008100032806396,0.0944,0.0001,0.11294597,0.09887874,0.07494939,10,True,False
2023-24,2023-10-07,Pennsylvania,1,1.1693124771118164,0.6386719346046448,2.115018367767334,0.4486703425645828,0.12100625783205032,0.7806901276111603,24.778639793395996,10.460926818847657,39.11931228637695,0.03692646510899067,0.012299195863306522,0.06767033934593202,15.973790168762207,7.660926818847657,28.193327331542974,0.07534264028072357,0.009412250388413673,0.18620194494724274,0.0828,0.0,0.10932871,0.09424166,0.07161278,10,True,False
2023-24,2023-10-07,Pennsylvania,2,1.3313877582550049,0.7104114890098572,2.2213821411132812,0.5080663561820984,0.200230211019516,0.8354756832122803,26.437036514282227,13.224498844146732,37.14387130737305,0.03476167470216751,0.012371661141514778,0.06581033766269684,17.21027183532715,7.584393644332886,31.386300468444823,0.0799708217382431,0.013421863969415427,0.19151604175567627,0.0679,0.0003,0.11282004,0.09598173,0.0758909,10,True,False
2023-24,2023-10-07,Vermont,0,1.0469608902931213,0.6094437599182129,2.134391665458679,0.4926362931728363,0.1603604406118393,0.8293501079082489,26.082528114318848,12.486115169525148,41.852097320556645,0.048447078093886375,0.002483086194843054,0.11445870473980906,2.2917187213897705,0.10000000149011612,5.9607412815094,0.09982912242412567,0.013127829134464265,0.24997057467699052,0.0759,0.0005,0.1133713,0.12611063,0.09199396,10,True,False
2023-24,2023-10-07,Vermont,1,0.9957469403743744,0.6028804600238801,2.081613779067993,0.46412789821624756,0.14573021680116655,0.8231732070446015,24.62736701965332,10.846796894073487,39.75287437438965,0.04888523928821087,0.0020000000949949026,0.12037213221192362,2.3810975551605225,0.10000000149011612,6.035210609436035,0.10514490306377411,0.016476307250559333,0.24742937088012695,0.0665,0.0012,0.10888857,0.1285969,0.09253722,10,True,False
2023-24,2023-10-07,Vermont,2,1.051118016242981,0.6070818305015564,2.102252268791199,0.46948567032814026,0.14601680487394336,0.8224533140659332,25.70600414276123,10.555777835845948,40.8932445526123,0.04892562888562679,0.0038452995242551024,0.11921098828315735,2.3390942811965942,0.10000000149011612,5.890794277191162,0.10668741539120674,0.016478797234594823,0.2564917415380478,0.0639,0.0006,0.11101579,0.13213258,0.09683708,10,True,False
2023-24,2023-10-07,Wyoming,0,1.5616158246994019,0.8573628664016724,2.5,0.5833118855953217,0.24037894308567048,0.8736836910247803,21.339181900024414,12.355453491210938,33.09153366088867,0.024893891997635365,0.0020000000949949026,0.06228538937866691,5.97596549987793,1.576968610286713,14.960556983947754,0.15012509375810623,0.03396725282073021,0.3305235505104065,0.044,0.0029,0.11324138,0.16230532,0.11131419,10,True,False
2023-24,2023-10-07,Wyoming,1,1.7553178071975708,0.9183937311172485,2.5,0.5631899833679199,0.237095046043396,0.8826594948768616,23.21614646911621,13.132068252563478,34.5040283203125,0.02478761039674282,0.0025307726114988335,0.06267116963863378,6.987689018249512,1.6278101086616517,19.920338249206555,0.1561158522963524,0.041875842958688736,0.31948792934417725,0.0325,0.0029,0.10974433,0.15606004,0.1049376,10,True,False
2023-24,2023-10-07,Wyoming,2,1.621599793434143,0.8654457271099091,2.5,0.5594595670700073,0.2440360188484192,0.8635116219520569,21.802024841308594,12.26281452178955,36.73585205078126,0.02230885624885559,0.003199802478775382,0.054803681746125224,7.207224130630493,1.7281302213668823,20.143294906616216,0.1578340381383896,0.03273674845695498,0.326316237449646,0.0429,0.0024,0.11134204,0.15863875,0.10802965,10,True,False
2023-24,2023-10-14,Alaska,0,1.2007489204406738,0.6951690793037415,2.2176311016082764,0.4932805597782135,0.15115094184875488,0.7893041372299194,22.32676124572754,8.514641857147218,37.757423400878906,0.05415979400277138,0.023737117648124695,0.10063567012548447,12.568132400512695,5.52174186706543,23.753864288330078,0.09110528975725174,0.010031421668827534,0.2274424135684967,0.0852,0.0,0.11456561,0.11470868,0.08834046,10,True,False
2023-24,2023-10-14,Alaska,1,1.333287537097931,0.7082133889198303,2.408292531967163,0.5207003355026245,0.17990614473819733,0.8103090524673462,25.71706199645996,10.218570709228516,39.07992172241211,0.05709453485906124,0.023574205115437508,0.10546881705522541,12.175722122192383,5.383946228027344,23.21498394012451,0.09095856547355652,0.01132622268050909,0.22016912698745728,0.0796,0.0004,0.11149825,0.11474907,0.084445,10,True,False
2023-24,2023-10-14,Alaska,2,1.305525541305542,0.7203899621963501,2.3226799964904785,0.4890203922986984,0.18507832288742065,0.7987499833106995,24.89667797088623,9.849457740783691,39.422061920166016,0.05635375156998634,0.022465880773961545,0.09881833717226983,13.373847007751465,5.7346954345703125,24.53280258178711,0.08745522797107697,0.014278998505324126,0.20465880334377293,0.0634,0.0002,0.11266851,0.1066754,0.08153387,10,True,False
2023-24,2023-10-14,California,0,1.4117764830589294,0.8432731449604035,2.309924840927124,0.4824351966381073,0.15802051573991777,0.7709000229835511,26.859256744384766,11.040109825134278,41.75953674316406,0.004589234013110399,0.0021095718257129192,0.009089310932904484,19.553011894226074,9.237159347534181,31.55266571044922,0.06316761299967766,0.010351179167628288,0.15339784026145936,0.0695,0.0,0.10916235,0.07956908,0.06471737,10,True,False
2023-24,2023-10-14,California,1,1.4112424850463867,0.9246845722198488,2.0945613145828257,0.37061992287635803,0.10638493523001673,0.674911230802536,27.97599983215332,12.785704612731934,42.20523872375488,0.0050089131109416485,0.0020364567171782255,0.009911840874701743,18.489192962646484,9.253537464141846,29.179414749145508,0.06245359964668751,0.008624020405113704,0.15809517353773123,0.0768,0.0,0.11121302,0.07903464,0.06448568,10,True,False
2023-24,2023-10-14,California,2,1.3009881973266602,0.9287001609802246,2.005375385284424,0.29540762305259705,0.05091763660311699,0.6729276776313782,25.63374137878418,10.126714706420898,41.70552062988281,0.004529670579358935,0.0020000000949949026,0.00904901884496212,19.63113021850586,10.092151641845703,29.568265914916992,0.06899353861808777,0.011179623194038868,0.15094038844108582,0.0705,0.0,0.11224114,0.07998534,0.06718778,10,True,False
2023-24,2023-10-14,New York,0,1.303350567817688,0.8208029508590698,2.1351780891418457,0.4439867436885834,0.10329428538680077,0.7895253896713257,28.69045352935791,14.941801834106448,42.09536590576172,0.005043346667662263,0.0020215041004121304,0.01023489469662309,13.156621932983398,5.71369743347168,25.783763885498047,0.07657328993082047,0.01157876513898373,0.17117845714092259,0.0689,0.0,0.11102988,0.08657568,0.06968096,10,True,False
2023-24,2023-10-14,New York,1,1.3008031845092773,0.7342684864997864,2.248221063613892,0.46525049209594727,0.13970604687929153,0.8281857311725618,27.24265193939209,11.718242073059082,38.40517387390137,0.005209693452343345,0.0020000000949949026,0.010357530787587166,11.803412437438965,5.263582277297974,22.471898269653323,0.09942145273089409,0.014640112407505512,0.24398131668567657,0.0674,0.0,0.11075802,0.11483168,0.0885366,10,True,False
2023-24,2023-10-14,New York,2,1.2723308801651,0.758802878856659,2.0549988746643066,0.47048911452293396,0.12939760088920593,0.8026971280574801,28.86434555053711,11.931393718719484,43.00986785888672,0.005398702807724476,0.0020849916851148013,0.010445124469697475,13.268330574035645,5.876179313659668,24.36448097229004,0.07894408702850342,0.010835248976945877,0.19592032879590998,0.0771,0.0,0.11106955,0.09564607,0.07711768,10,True,False
2023-24,2023-10-14,Pennsylvania,0,1.1381459832191467,0.6448578238487244,1.9576894640922553,0.484724223613739,0.1767079398036003,0.7753846347332001,25.732709884643555,11.570089912414552,38.5863151550293,0.04459508880972862,0.019691068679094315,0.07423489540815353,18.92666244506836,8.910523414611816,30.611169815063477,0.0709112212061882,0.008125876169651752,0.17820236086845398,0.0871,0.0002,0.10979841,0.09338034,0.07129827,10,True,False
