model,season,location,asof,horizon,wis,y,w0.01,c0.01,w0.025,c0.025,w0.05,c0.05,w0.1,c0.1,w0.15,c0.15,w0.2,c0.2,w0.25,c0.25,w0.3,c0.3,w0.35,c0.35,w0.4,c0.4,w0.45,c0.45,base_wis
adaptive,2023-24,42,2024-01-06,3,85.38478361398214,443.0,2343.7339804192584,1.0,1808.9235081894635,1.0,1409.8284345742115,1.0,1039.607896301269,1.0,814.0113805362054,1.0,653.4336643291464,1.0,522.1333450728887,1.0,402.95961031927453,1.0,293.0638595645496,1.0,188.67039489600813,1.0,94.20969560165099,1.0,205.0769329424
adaptive,2023-24,50,2024-01-06,0,4.78749925222205,24.0,81.81763075067218,1.0,56.29456539792736,1.0,42.38409760896348,1.0,30.032005991124265,1.0,22.724807668754817,1.0,18.354652347840428,1.0,14.802812889511543,0.0,11.400316112498272,0.0,8.635796962869321,0.0,5.355616788292014,0.0,2.6482216122884967,0.0,6.5847695652
adaptive,2023-24,50,2024-01-06,1,6.2145080348767285,26.0,126.23692292695853,1.0,86.5342946812564,1.0,62.038786610491066,1.0,41.50135707153398,1.0,31.42157094435049,1.0,23.788270418368768,1.0,18.56265491071455,0.0,14.780142831889327,0.0,10.42708604843742,0.0,6.999165237698314,0.0,3.418122974495187,0.0,7.325103279
adaptive,2023-24,50,2024-01-06,2,5.211697705718671,21.0,153.82946729618646,1.0,107.50582089449394,1.0,74.76621966912226,1.0,48.9283206477479,1.0,35.83527363149798,1.0,27.408504026547572,1.0,21.357787333525337,1.0,16.545623906748325,1.0,11.434833596453993,0.0,7.885043728214695,0.0,3.5686175867606025,0.0,3.4945697469
adaptive,2023-24,50,2024-01-06,3,4.9003823276689635,18.0,152.71652620786992,1.0,105.92886449153987,1.0,77.6811672937959,1.0,51.013811938784784,1.0,37.57219271954426,1.0,28.816896698295096,1.0,21.815938711585453,1.0,15.866275639125494,1.0,11.434833596453997,0.0,7.891319634388464,0.0,3.562341680586833,0.0,2.0055470442
adaptive,2023-24,56,2024-01-06,0,18.424372105727155,56.0,372.2929695079518,1.0,278.2455449802902,1.0,212.84304532711232,1.0,154.90425793256608,1.0,120.03106674139715,1.0,95.16204512337063,1.0,74.92370425706596,1.0,57.78141236125215,0.0,41.83780247305974,0.0,27.42154732960327,0.0,13.446810723954556,0.0,26.1756869565
adaptive,2023-24,56,2024-01-06,1,29.37363397123629,23.0,463.04423560576754,1.0,342.150642067549,1.0,258.8510092139146,1.0,182.04505354871185,1.0,139.63995751798956,0.0,109.21664933955252,0.0,84.46311867272026,0.0,64.28652081076878,0.0,46.80643997603666,0.0,30.58557202148058,0.0,15.193727167085527,0.0,55.9267120137
adaptive,2023-24,56,2024-01-06,2,13.284145083957096,40.0,450.3461811438692,1.0,320.573497897117,1.0,235.3597228229183,1.0,163.47460908032724,1.0,124.73838244392036,1.0,96.36120764408031,1.0,74.36535026126393,1.0,56.636880032422,1.0,40.74535213784016,1.0,26.366872432310842,1.0,12.584054867318066,0.0,36.9008897676
adaptive,2023-24,56,2024-01-06,3,10.200390971575976,39.0,356.48389082411995,1.0,253.67121863193827,1.0,186.76250178227647,1.0,126.13855909492541,1.0,95.16204512337065,1.0,73.82724281047037,1.0,56.68015591567171,1.0,43.31371468918093,1.0,31.030095567788308,1.0,20.557573464027076,1.0,10.232419714245989,0.0,36.2867001198
adaptive,2023-24,02,2024-01-13,0,3.498847384071074,9.0,99.60840280881183,1.0,69.17576198049782,1.0,50.975561239287046,1.0,35.86891361951739,1.0,26.901685214638043,1.0,20.98618064324198,1.0,16.029503389188818,1.0,12.268271700439108,1.0,8.71542756941321,0.0,5.447874448387521,0.0,2.8027034992752053,0.0,0.8777260870000001
adaptive,2023-24,02,2024-01-13,1,9.334447492854373,7.0,378.80016867638625,1.0,238.29915711594813,1.0,154.3875740867483,1.0,92.7909954023961,1.0,63.51578389017799,1.0,47.132463351481604,1.0,34.50229631663429,0.0,25.422190521204413,0.0,18.35217228885756,0.0,11.638447798707144,0.0,5.253130858781265,0.0,1.8956031661000001
adaptive,2023-24,02,2024-01-13,2,17.09843174844216,8.0,780.6532980031546,1.0,540.3565093036191,1.0,358.44296324577397,1.0,205.07313532672774,1.0,133.2670858567548,1.0,94.79641456586741,1.0,67.13042068000381,0.0,48.30216199028838,0.0,33.416002496271275,0.0,21.166038382860652,0.0,10.611699768644861,0.0,1.9517607967000001
adaptive,2023-24,02,2024-01-13,3,24.573080729181697,11.0,922.5926138228878,1.0,677.3132282515409,1.0,493.1904961113656,1.0,318.99697089426763,1.0,223.81947036546072,1.0,157.56796571542606,1.0,111.8210619161753,1.0,78.50270586461453,0.0,54.27100055228463,0.0,34.28616551087309,0.0,16.52442383878287,0.0,2.1261069372
adaptive,2023-24,06,2024-01-13,0,162.29078052343465,1096.0,1754.8480962351164,1.0,1401.3494804119646,1.0,1125.6693035694266,1.0,841.7749479124909,1.0,662.080851568621,1.0,532.4784817604284,0.0,423.60412931660323,0.0,326.43565579122355,0.0,238.92129379054222,0.0,154.23544447168,0.0,75.67500422386627,0.0,48.5007304348
adaptive,2023-24,06,2024-01-13,1,95.66420146674703,732.0,2320.3125521719003,1.0,1717.1412921250821,1.0,1325.5933662636432,1.0,968.449231849057,1.0,754.9265481609787,1.0,598.4088034025524,1.0,470.46147204234904,1.0,362.82996119828425,1.0,262.92966823535596,1.0,169.37800518445988,0.0,82.93526695806054,0.0,189.151672294
adaptive,2023-24,06,2024-01-13,2,90.20647792734178,547.0,2942.985374078911,1.0,1996.3087692026438,1.0,1469.4239843885796,1.0,1020.5439726927044,1.0,785.7213760342802,1.0,612.1618610747756,1.0,481.98676452214113,1.0,366.0703386609816,1.0,264.1826109306646,1.0,174.30129475909018,0.0,83.87805373961663,0.0,302.1266903765
adaptive,2023-24,06,2024-01-13,3,98.00963738950361,464.0,3763.0380212736018,1.0,2286.8362037999086,1.0,1574.5425960842838,1.0,1053.4558724520616,1.0,786.182229046216,1.0,604.7853076385408,1.0,471.14121686954417,1.0,354.6962962815554,1.0,255.5062152319035,1.0,165.13891033356117,0.0,80.94817242238753,0.0,344.9738100378
adaptive,2023-24,36,2024-01-13,0,84.51312325842294,851.0,1940.0766219731834,1.0,1499.0983090471354,1.0,1178.346664801551,1.0,885.4712291193657,1.0,698.1239727070822,1.0,558.2498733189336,1.0,441.82634608074045,1.0,340.60883870971804,1.0,250.5714087011205,1.0,164.84242758662333,0.0,81.77752806411024,0.0,56.1678826087
adaptive,2023-24,36,2024-01-13,1,157.60293212649944,884.0,2497.2180968387597,1.0,1824.3794709792217,1.0,1402.3440909125607,1.0,1013.3183665942383,1.0,787.4304366989174,1.0,625.2758897820365,1.0,492.0599894800413,0.0,376.72890871111855,0.0,275.2151928079464,0.0,180.27839525247884,0.0,87.00083123107231,0.0,34.5842846225
adaptive,2023-24,36,2024-01-13,2,166.81568997879313,764.0,2949.680107245544,1.0,2075.422610425052,1.0,1537.6792203025598,1.0,1063.3042298126693,1.0,809.2338689497951,1.0,630.5375551289181,1.0,490.904882159516,0.0,373.086524765133,0.0,271.78204392171835,0.0,176.11148082520185,0.0,87.90110334617037,0.0,100.1028892801
adaptive,2023-24,36,2024-01-13,3,222.2719058859889,765.0,3184.4309309605896,1.0,2192.0015098289045,1.0,1574.079458652348,1.0,1051.2708464346138,1.0,783.6336066497518,1.0,602.6209662392091,0.0,463.97283415710535,0.0,354.93236904771453,0.0,258.300029708661,0.0,167.98325863326946,0.0,82.49556009371412,0.0,96.3134311215
adaptive,2023-24,42,2024-01-13,0,47.30933584038884,454.0,1136.9167435301479,1.0,898.2557338143206,1.0,723.7826186449781,1.0,537.8516278224847,1.0,427.20914721195123,1.0,343.2467504997243,1.0,271.5359068801906,1.0,210.16601901927186,1.0,154.65193238948342,1.0,101.49157235972694,1.0,51.669445849778526,0.0,126.7789434783
adaptive,2023-24,42,2024-01-13,1,50.64795298932978,401.0,1429.6599164495678,1.0,1099.3776671065636,1.0,859.6540867718466,1.0,628.8022949798562,1.0,491.9326670373697,1.0,390.9357523048028,1.0,307.24569591848723,1.0,237.13728086765087,1.0,172.26733098083247,1.0,112.12334264181686,1.0,54.55317195470457,1.0,153.8776357579
adaptive,2023-24,42,2024-01-13,2,79.3845759901879,443.0,1681.415734237195,1.0,1223.2868405864529,1.0,931.3933494883764,1.0,665.2515322050511,1.0,511.3264959617764,1.0,406.5610635630106,1.0,319.2656992838109,1.0,243.89456385414735,0.0,177.6405793511018,0.0,116.68120209880124,0.0,56.47065688382685,0.0,114.2858791914
adaptive,2023-24,42,2024-01-13,3,100.88668902139952,425.0,1872.5188268513596,1.0,1305.1512213697918,1.0,958.2957361221606,1.0,660.8896212627415,1.0,498.4998999386788,1.0,388.8153497021564,1.0,301.48975198966593,0.0,231.29782320915396,0.0,167.03147550915645,0.0,108.75953837822559,0.0,53.77550761197247,0.0,121.3304904028
adaptive,2023-24,50,2024-01-13,0,3.7105581185456855,26.0,115.86244020950326,1.0,83.55340409733273,1.0,62.710343327933955,1.0,44.42079711503766,1.0,33.95921705158306,1.0,27.53705024957619,1.0,21.24353278373866,1.0,16.84347119725806,1.0,11.663385785576374,1.0,7.472880261485994,1.0,4.125569136169812,0.0,1.8453173913
adaptive,2023-24,50,2024-01-13,1,4.863844621294128,21.0,182.37482431920972,1.0,126.90606488881944,1.0,93.07374819955335,1.0,62.55816012263692,1.0,47.57235301756124,1.0,36.07716287682034,1.0,27.600040031590737,1.0,21.257743500994565,1.0,15.824523816124053,1.0,9.609833973583992,1.0,5.237464462077913,1.0,1.2938987678
adaptive,2023-24,50,2024-01-13,2,5.677730444751691,18.0,223.2063067604429,1.0,153.7446308098704,1.0,109.98901521676514,1.0,72.9663447432866,1.0,54.06280085132199,1.0,41.35200414886169,1.0,31.729140796455475,1.0,24.36128560623184,1.0,17.916856669310217,1.0,11.663385785576374,1.0,6.261841783271695,1.0,2.9347350229
adaptive,2023-24,50,2024-01-13,3,5.620643539245246,20.0,203.58404975085443,1.0,147.3827840177378,1.0,109.2117032649424,1.0,72.96652553484515,1.0,54.06795960404392,1.0,40.41595839439574,1.0,31.793757702497036,1.0,23.34812974827471,1.0,17.006194800795654,1.0,10.657244890467918,1.0,5.314435875248639,0.0,2.0872821448
adaptive,2023-24,56,2024-01-13,0,9.250802991057848,23.0,165.53470696831477,1.0,124.31075081995048,1.0,95.25898102645363,1.0,68.18364835594545,1.0,52.75247970578927,1.0,41.89241557325782,1.0,32.84595349567185,0.0,25.172019912901423,0.0,18.654954028381997,0.0,12.31755024807817,0.0,6.017201502807431,0.0,26.8066782609
adaptive,2023-24,56,2024-01-13,1,8.022943638304861,40.0,186.22885556357411,1.0,133.32848196801456,1.0,98.05839416505705,1.0,67.17347887966191,1.0,51.278242820259194,1.0,39.48982946311358,1.0,30.56602417995172,1.0,23.39007567239893,0.0,17.229219521982046,0.0,10.809623971203163,0.0,6.097997070783141,0.0,10.7735904938
adaptive,2023-24,56,2024-01-13,2,11.337112984596923,39.0,183.17380754949335,1.0,122.35001896526438,1.0,88.10083452732053,1.0,58.066467023446066,1.0,43.52644931869149,1.0,32.69511611568193,0.0,26.008618093694956,0.0,19.771839806678955,0.0,13.688208200656762,0.0,9.004829125763688,0.0,4.4851222131998,0.0,10.6509068193
adaptive,2023-24,56,2024-01-13,3,11.537525583189494,33.0,160.13577377978535,1.0,107.05457711597971,1.0,73.7991261208616,1.0,48.57220520260192,1.0,35.070748043837455,1.0,26.946620386358454,0.0,20.64581509183541,0.0,15.415617467036569,0.0,10.79974262852771,0.0,7.196946360738132,0.0,3.5960028447002035,0.0,14.2360757231
adaptive,2023-24,02,2024-01-20,0,2.954420794267226,7.0,74.82429876854302,1.0,53.246366740247126,1.0,39.662914634522316,1.0,27.295141825859734,1.0,20.532487259761854,1.0,15.969712313148111,1.0,12.590014802919901,1.0,9.174997542914944,0.0,7.007178127566098,0.0,4.562774946613745,0.0,2.2813874733068733,0.0,1.2349826087
adaptive,2023-24,02,2024-01-20,1,5.650095903273034,8.0,267.5590269432502,1.0,159.70418708143643,1.0,100.89305101612968,1.0,61.194816631830605,1.0,43.34636199283059,1.0,31.939424626296223,1.0,24.68813915412682,1.0,18.060914794201924,0.0,13.329691563873595,0.0,8.055495656127556,0.0,4.456815697283492,0.0,1.3223745262
adaptive,2023-24,02,2024-01-20,2,9.60751854957237,11.0,585.1758869032129,1.0,354.75575209921874,1.0,227.85252317635997,1.0,126.93796960869977,1.0,84.32982865853155,1.0,59.35139405575545,1.0,43.34636199283058,1.0,30.63830442928986,1.0,22.189397403959305,1.0,14.360621646882892,0.0,6.801778720188517,0.0,1.8957254706
adaptive,2023-24,02,2024-01-20,3,19.21986062890969,2.0,704.2286750947059,1.0,505.33411432571864,1.0,351.3407348392138,1.0,209.11594727484777,0.0,140.3053296083727,0.0,97.99098421376522,0.0,69.06693396204543,0.0,49.106342275740566,0.0,34.139720462645265,0.0,21.466566432016382,0.0,10.266243629880929,0.0,3.9205421772
adaptive,2023-24,06,2024-01-20,0,81.3150311312632,732.0,1765.6361653633674,1.0,1411.6267158575952,1.0,1140.579801598284,1.0,849.0602081566955,1.0,674.1532969143396,1.0,540.5147531106632,1.0,428.75439622527097,1.0,336.0533286436389,1.0,246.62270103908588,1.0,162.3599448507315,0.0,81.86519013593659,0.0,214.9748826087
adaptive,2023-24,06,2024-01-20,1,97.72109276775656,547.0,2532.900045547348,1.0,1875.1902821069225,1.0,1444.9882122876575,1.0,1037.242001344292,1.0,797.9256172669911,1.0,625.150716825311,1.0,493.32164265187083,1.0,378.4967192987678,1.0,279.8454206617771,1.0,183.53066080800374,0.0,92.04131493702982,0.0,331.1031610927
adaptive,2023-24,06,2024-01-20,2,95.90680686643707,464.0,3594.318266732099,1.0,2460.7283817632338,1.0,1756.2366120931297,1.0,1171.3022687945095,1.0,888.1104328072383,1.0,684.338763525546,1.0,530.1023603166195,1.0,402.53105888863684,1.0,292.04077512070137,1.0,190.14074048362977,1.0,91.02331140440418,0.0,369.1150817497
adaptive,2023-24,06,2024-01-20,3,101.9155931109054,342.0,4792.043496323405,1.0,2980.7255598882107,1.0,2000.9116990087598,1.0,1255.586347215277,1.0,912.5389861042944,1.0,697.6298741502159,1.0,538.0600741620885,1.0,408.9826458898174,1.0,291.83686289625155,1.0,190.38050743147755,1.0,91.02729434670044,0.0,440.1880423837
adaptive,2023-24,36,2024-01-20,0,142.32495802312428,884.0,1563.0895952462013,1.0,1204.199043121643,1.0,949.4392816283378,1.0,705.3269776753966,1.0,552.0557580290528,1.0,441.20431658463264,0.0,351.55417079952184,0.0,270.15161011075327,0.0,197.526782902219,0.0,130.32931259170516,0.0,64.13456894576541,0.0,52.5102521739
adaptive,2023-24,36,2024-01-20,1,155.09713187846185,764.0,2149.945266119165,1.0,1506.4490007808274,1.0,1134.8974358610328,1.0,803.0418238852035,1.0,621.7563198118322,1.0,487.7662931740638,0.0,383.7988525539242,0.0,293.4882105585018,0.0,215.118720464925,0.0,141.1451699568587,0.0,68.8001139163083,0.0,29.7281463657
adaptive,2023-24,36,2024-01-20,2,222.39897495102974,765.0,2850.9957386626224,1.0,1814.6096756046063,1.0,1277.0737637877426,1.0,851.8579846827009,1.0,641.0769868406016,1.0,493.9319041196262,0.0,384.06878199288104,0.0,291.957817308023,0.0,209.63388953914367,0.0,135.34468352027557,0.0,67.18097283815854,0.0,35.2728815275
adaptive,2023-24,36,2024-01-20,3,290.0403061060459,780.0,3431.981554951277,1.0,2113.7340318648608,1.0,1383.416015125102,1.0,862.0297341411076,1.0,621.7295313867614,0.0,468.0436807427873,0.0,359.15116610248697,0.0,269.65437087534406,0.0,193.83554742312285,0.0,125.39744077455623,0.0,62.4639069527403,0.0,38.5136837033
adaptive,2023-24,42,2024-01-20,0,41.608912793454614,401.0,772.050803238001,1.0,606.3829170454707,1.0,488.72995082674845,1.0,360.6932915353747,1.0,282.7329896114337,1.0,226.17191555606288,1.0,179.6579953217878,1.0,137.7453399813632,1.0,100.35003048053056,0.0,66.44337295732015,0.0,33.18135855434872,0.0,41.2859869565
adaptive,2023-24,42,2024-01-20,1,111.55334019707597,443.0,931.5455245797787,1.0,685.292102636581,1.0,528.676497938688,1.0,381.491315463486,1.0,300.5706737416239,0.0,237.68271661341672,0.0,187.61239607603673,0.0,144.16820515895768,0.0,104.57881615396377,0.0,69.35670587967664,0.0,34.20937537867843,0.0,18.5056830208
adaptive,2023-24,42,2024-01-20,2,146.54701326539225,425.0,1111.4051510382435,1.0,758.7440496132691,1.0,551.2656530727426,1.0,381.85092177237436,1.0,287.59644179762154,0.0,225.99340268160933,0.0,176.87174268615485,0.0,134.6611384455441,0.0,97.74107251050978,0.0,62.74413223095516,0.0,31.251411288503135,0.0,29.4600276716
adaptive,2023-24,42,2024-01-20,3,235.2257591317159,493.0,1259.5003084027273,1.0,819.2935139071352,1.0,558.2093618161763,1.0,358.38070391330706,0.0,263.86229790608644,0.0,202.47917794378262,0.0,155.85751909076504,0.0,117.66196089154911,0.0,84.49993369651727,0.0,54.85593942724613,0.0,26.713610195043643,0.0,31.289472455
adaptive,2023-24,50,2024-01-20,0,4.150096129788446,21.0,119.83782308298976,1.0,87.17815387441176,1.0,65.75461637646991,1.0,47.23094084606155,1.0,36.83888911659825,1.0,28.93900853963882,1.0,22.495178093458733,1.0,17.457776980672634,1.0,12.817724882406644,1.0,8.504837093386332,0.0,4.0325589895208545,0.0,3.3217217391
adaptive,2023-24,50,2024-01-20,1,5.353247072240891,18.0,178.1204452169654,1.0,124.73656569757571,1.0,91.11636135235585,1.0,62.52759009969076,1.0,47.20837842393652,1.0,37.20086879367088,1.0,28.721461730633912,1.0,21.437102424325317,1.0,15.887632308789833,1.0,10.302017172334782,0.0,4.951976160454123,0.0,5.1234148983
adaptive,2023-24,50,2024-01-20,2,5.295076303520316,20.0,208.7559018838275,1.0,143.14068139990948,1.0,103.92568488279609,1.0,70.24708341729098,1.0,51.521594208127226,1.0,40.219450798642605,1.0,30.83553881655952,1.0,23.18721418974491,1.0,16.56995507242804,1.0,10.628179823658233,1.0,5.3829482552508985,1.0,3.4916302436
adaptive,2023-24,50,2024-01-20,3,5.515990858990077,21.0,195.57911099176144,1.0,139.16913666270452,1.0,100.29880532326499,1.0,67.53796338043013,1.0,50.361499184768135,1.0,38.02672780891051,1.0,28.77562106106759,1.0,21.312890817299596,1.0,15.550158523121048,1.0,10.233024754610625,1.0,5.040698736901067,0.0,2.9653607428
adaptive,2023-24,56,2024-01-20,0,18.11153601719816,40.0,60.73623818449473,1.0,43.5645819273783,1.0,33.11565321679791,0.0,23.663469422530415,0.0,18.217916078721835,0.0,14.7087934884161,0.0,11.48838787865556,0.0,8.903848440630092,0.0,6.475526138640067,0.0,4.484792445558149,0.0,1.9080998800992734,0.0,12.4532521739
adaptive,2023-24,56,2024-01-20,1,22.292176053153966,39.0,58.614164775018075,1.0,39.66259759917041,1.0,28.514999079738523,0.0,19.467895322411522,0.0,14.267402520927764,0.0,11.769759351528224,0.0,8.973278278868069,0.0,6.578818404868372,0.0,5.418183932362124,0.0,3.2377630693200325,0.0,1.5841666155410294,0.0,10.6013727951
adaptive,2023-24,56,2024-01-20,2,20.298755427908635,33.0,59.89861678242062,1.0,36.42483452985038,1.0,25.092663787230258,0.0,16.188815346600165,0.0,11.349528202179611,0.0,8.903848440630092,0.0,6.343268449536451,0.0,4.891359523099037,0.0,3.17823621214056,0.0,2.3762499233115433,0.0,0.805287282515184,0.0,5.9696726564
adaptive,2023-24,56,2024-01-20,3,31.930751145661024,44.0,59.94996462561147,1.0,33.99651222786035,0.0,21.854900717910226,0.0,12.951052277280134,0.0,9.465387769012166,0.0,7.099040826759125,0.0,4.755800840309254,0.0,3.940610576735568,0.0,3.1344708030917277,0.0,1.5775646281686944,0.0,0.7920833077705143,0.0,12.5927069846
adaptive,2023-24,02,2024-01-27,0,1.350055805631986,8.0,35.91780737227267,1.0,25.468111862509033,1.0,20.146919442521288,1.0,14.022825210740343,1.0,10.518266388317414,1.0,8.75912988925057,1.0,7.00682268432155,1.0,4.401164903667096,1.0,3.521113905071519,0.0,1.7688437584325714,0.0,1.739521469052507,0.0,1.2123391304
adaptive,2023-24,02,2024-01-27,1,2.6243541874937226,11.0,80.79557844478202,1.0,50.9320348265352,1.0,35.05744552027158,1.0,23.651095771523497,1.0,16.65210493775416,1.0,12.300222788612107,1.0,9.659523846411847,1.0,7.031956075218748,0.0,5.256264493503318,0.0,3.5041763290022114,0.0,1.7562770629839726,0.0,2.6530252105
adaptive,2023-24,02,2024-01-27,2,3.6976417000820208,2.0,176.16518274112465,1.0,102.49827641657019,1.0,63.97914002400282,1.0,36.005391746992146,1.0,24.59206778025848,1.0,18.40153417745527,1.0,13.177213839841937,0.0,9.642222306066861,0.0,7.876018943289244,0.0,5.245792247296152,0.0,2.619007992089526,0.0,2.4476456905
adaptive,2023-24,02,2024-01-27,3,4.11675356221231,4.0,291.7226793894341,1.0,174.33277236786003,1.0,106.00133395231691,1.0,56.20296046472855,1.0,36.793468961102505,1.0,24.59206778025848,1.0,18.40153417745527,1.0,13.14639863506907,1.0,9.634954931073208,1.0,6.130396108650279,0.0,2.634415594475959,0.0,2.0582037628
adaptive,2023-24,06,2024-01-27,0,44.738922135178065,547.0,1095.0556587170574,1.0,862.4083267104256,1.0,695.2454792423254,1.0,518.1372489237085,1.0,410.3495730527181,1.0,329.03606318512885,1.0,262.48486491978736,1.0,201.3927628115875,1.0,147.08159123503617,1.0,96.36109860919635,1.0,47.914646826911735,0.0,99.7184652174
adaptive,2023-24,06,2024-01-27,1,57.711723311672536,464.0,1385.1661855350967,1.0,1016.4269755917709,1.0,779.6031869031394,1.0,568.1462224323848,1.0,444.50120804017524,1.0,355.4407798413943,1.0,279.9294800924882,1.0,214.98739707822443,1.0,156.5707261534256,0.0,103.4692479128671,0.0,52.56229309881002,0.0,144.5167865229
adaptive,2023-24,06,2024-01-27,2,53.54074687571955,342.0,1675.6754877529293,1.0,1164.4446845603518,1.0,854.4477166709668,1.0,588.017379250295,1.0,446.6684261944645,1.0,350.0107630402605,1.0,272.410563063316,1.0,210.07843108715534,1.0,153.10948042185626,1.0,100.76859863955079,0.0,48.39458808378609,0.0,213.4654283429
adaptive,2023-24,06,2024-01-27,3,62.37839683892192,302.0,2099.0331012439083,1.0,1330.4241612327862,1.0,908.1823622288871,1.0,582.2205994201441,1.0,427.90357760370574,1.0,329.27298166811323,1.0,256.1324514405385,1.0,194.41346197710837,1.0,140.78689579212323,0.0,93.03602389520759,0.0,45.54784760826928,0.0,227.4947424659
adaptive,2023-24,36,2024-01-27,0,72.69437357690838,764.0,2026.6209104319455,1.0,1544.1315452759707,1.0,1210.310389233454,1.0,897.7289254907605,1.0,707.0564935340494,1.0,562.3963163688325,1.0,444.4812161363261,1.0,342.8859814060264,1.0,248.5298884406551,1.0,163.9239689714958,1.0,81.67720895519085,1.0,78.3811913043
adaptive,2023-24,36,2024-01-27,1,106.29180341740823,765.0,3289.181867449715,1.0,2315.0512620015193,1.0,1686.8637392307833,1.0,1148.5253567938357,1.0,875.8919339185543,1.0,687.4230956869183,1.0,537.2475886291608,1.0,409.5957488398608,1.0,297.8982486644629,1.0,193.8965025312225,0.0,95.92510932291623,0.0,69.3040578166
adaptive,2023-24,36,2024-01-27,2,153.02890388487688,780.0,4749.8947833173115,1.0,3048.712972853466,1.0,2123.702151883357,1.0,1374.603913362013,1.0,1011.4539223748677,1.0,775.6707503422949,1.0,593.2859411445617,1.0,444.1810772130857,1.0,317.9360598720088,0.0,202.8940220429012,0.0,100.90031238702812,0.0,60.3579966057
adaptive,2023-24,36,2024-01-27,3,197.81539326779543,782.0,5835.1020006941735,1.0,3773.284445372537,1.0,2483.5552435469467,1.0,1503.8702185643042,1.0,1077.6933061713542,1.0,800.7596720229641,1.0,610.4077032725872,1.0,455.8154563628187,0.0,325.99226714120425,0.0,210.99961342049454,0.0,104.74056488423594,0.0,61.1627205079
adaptive,2023-24,42,2024-01-27,0,65.85106507962094,443.0,778.2659192174866,1.0,606.4202668466718,1.0,475.72328457852086,1.0,347.68227497106693,1.0,273.9420226747003,1.0,219.4415358775395,0.0,174.99072362249552,0.0,135.33303430221932,0.0,99.54562122237769,0.0,65.22767943351164,0.0,32.9584883782768,0.0,22.0553521739
adaptive,2023-24,42,2024-01-27,1,96.19368725221636,425.0,1150.4847149881648,1.0,817.8289405383074,1.0,611.7949994745795,1.0,416.8382478213363,1.0,319.753020477904,1.0,251.47807411033418,0.0,197.0727657516883,0.0,150.8720038837372,0.0,109.32596308776675,0.0,71.68933841398166,0.0,36.125236809147054,0.0,17.023159277
adaptive,2023-24,42,2024-01-27,2,174.9991572110037,493.0,1650.8162714539585,1.0,1069.8702422400142,1.0,717.7461213818024,1.0,456.8291521655428,1.0,338.54222020410924,0.0,259.035362515879,0.0,201.47547993119457,0.0,150.39287813028778,0.0,108.00291542734985,0.0,70.62122252181109,0.0,34.80251931274543,0.0,50.2156091174
adaptive,2023-24,42,2024-01-27,3,205.25283085212416,493.0,2290.700578815,1.0,1347.5430686162651,1.0,831.3525324026617,1.0,485.1539223785356,1.0,341.0558498656227,0.0,253.2755774178963,0.0,193.851999222525,0.0,143.95597512612645,0.0,101.72438030831395,0.0,65.19313302113133,0.0,32.95848837827678,0.0,51.2861603677
adaptive,2023-24,50,2024-01-27,0,2.678598725348067,18.0,81.28873237364645,1.0,60.590921757454254,1.0,46.629253312631896,1.0,32.794697208888955,1.0,26.112381855073863,1.0,20.249077498762226,1.0,16.382696171276244,1.0,12.663589403128814,1.0,9.133075799968097,1.0,6.084713279884417,1.0,2.7399227399904262,1.0,1.8416869565
adaptive,2023-24,50,2024-01-27,1,3.826067238740219,20.0,115.08277067469757,1.0,78.96128051661206,1.0,58.45168511979582,1.0,41.033742915116065,1.0,30.862551969538853,1.0,24.247211722568586,1.0,18.266151599936194,1.0,14.134183965792575,1.0,10.258435728779018,1.0,6.487886841088221,0.0,3.3833455124056435,0.0,0.988053621
adaptive,2023-24,50,2024-01-27,2,5.1250997074320965,21.0,134.25621425953102,1.0,92.34519904526698,1.0,67.00269084362031,1.0,44.037043320111586,1.0,32.821240421117665,1.0,24.65930465991386,1.0,18.767366242587727,1.0,14.237322438901895,0.0,10.374762106381421,0.0,6.473676773921637,0.0,3.6011267403764347,0.0,1.192246685
adaptive,2023-24,50,2024-01-27,3,8.475448082466558,26.0,130.36428243613096,1.0,93.15737315967459,1.0,65.7581457597703,1.0,43.14808064545985,1.0,31.213505147779465,1.0,23.74599707991705,1.0,17.796226203823434,0.0,13.152578358816072,0.0,9.441515580061349,0.0,6.359996236588975,0.0,2.7977551987579146,0.0,2.9592521774000002
adaptive,2023-24,56,2024-01-27,0,6.099590924747209,39.0,171.58768868261313,1.0,121.49560515511024,1.0,89.92375415358394,1.0,62.033531334850814,1.0,47.38756502477233,1.0,36.63977311341277,1.0,30.083020465444488,1.0,22.814307942329346,1.0,15.8243817701197,0.0,9.784162781543465,0.0,4.860263079463831,0.0,0.9177739130000001
adaptive,2023-24,56,2024-01-27,1,7.0845195437792885,33.0,274.3366022397543,1.0,172.8093375513704,1.0,118.07423320781623,1.0,74.89739135138646,1.0,53.62043050543495,1.0,41.31223617544255,1.0,30.51862413873431,1.0,24.075128445821388,1.0,16.919672877761606,0.0,10.876932564275315,0.0,6.040218988576239,0.0,4.4261867041
adaptive,2023-24,56,2024-01-27,2,14.08073734465656,44.0,326.8526920939425,1.0,201.827526470442,1.0,132.68135484177287,1.0,80.33916898676156,1.0,55.593210884073834,1.0,41.09063413170675,1.0,30.483775844871126,0.0,22.916789241066986,0.0,16.84997629003523,0.0,10.811755492588318,0.0,4.83419225078903,0.0,2.9922015828
