location,fips,asof,horizon,wis_2s,base_wis,rel_2s,season,wis_pf,rel_pf
Iowa,19,2024-01-13,1,11.429532623827948,2.6159045670674077,4.369246786644502,2023-24,12.167698262751594,4.651430490215606
Iowa,19,2024-01-13,2,23.370393011108842,19.67193618153573,1.1880067521286755,2023-24,22.83714004425116,1.1608994576591969
Iowa,19,2024-01-13,3,28.654840454647935,22.337458922024013,1.282815585903336,2023-24,27.651239937591008,1.2378865489631758
Kansas,20,2024-01-13,0,13.772851212855047,16.433391304347825,0.8381015797518998,2023-24,14.739524969945114,0.8969253331200991
Kansas,20,2024-01-13,1,16.469490529231898,13.373203925495774,1.231529154941929,2023-24,18.975409468877228,1.4189127433180726
Kansas,20,2024-01-13,2,20.73233113440974,14.59178380818591,1.4208222522306708,2023-24,22.6272918222424,1.5506871620143259
Kansas,20,2024-01-13,3,32.08344838807551,31.796730211541238,1.0090172220422275,2023-24,32.69529538655324,1.0282596722692527
Kentucky,21,2024-01-13,0,31.680390350185174,31.175747826086962,1.0161870222620912,2023-24,30.936009549801938,0.9923101034296788
Kentucky,21,2024-01-13,1,33.04662500946843,8.70882016207119,3.794615618932365,2023-24,33.04813579344584,3.7947890963896205
Kentucky,21,2024-01-13,2,38.871295288811936,13.73744055601423,2.8295878792206417,2023-24,37.18346031213987,2.7067240189702595
Kentucky,21,2024-01-13,3,53.903747468412796,26.045217644372098,2.069621694256044,2023-24,56.14661095491384,2.155735909814757
Louisiana,22,2024-01-13,0,50.74076447021411,101.61473478260869,0.49934455449563764,2023-24,52.56336185540307,0.5172809038753626
Louisiana,22,2024-01-13,1,41.58678596068385,102.67254404820136,0.4050429094379918,2023-24,45.0106090534235,0.43838992664185383
Louisiana,22,2024-01-13,2,36.40180559438718,103.51611290782472,0.35165352109773423,2023-24,40.74807727610176,0.39363994774789923
Louisiana,22,2024-01-13,3,40.57452965940685,124.07695960837871,0.327010992109021,2023-24,45.84586097169903,0.36949536091472
Maine,23,2024-01-13,0,5.186223453811364,1.1702260869565213,4.431813229612316,2023-24,5.289341137561835,4.51993097446507
Maine,23,2024-01-13,1,6.799618802896438,3.40420735205178,1.9974161676133444,2023-24,6.943746237628936,2.03975419812304
Maine,23,2024-01-13,2,15.783789821416315,15.151127139880094,1.0417568063217526,2023-24,15.52565337729651,1.0247193647019572
Maine,23,2024-01-13,3,24.165353172525453,23.496085305874793,1.0284842286677995,2023-24,23.586740340957235,1.0038583037941122
Maryland,24,2024-01-13,0,25.52819528051695,35.21489130434783,0.7249261416111511,2023-24,25.544569812132547,0.7253911304556169
Maryland,24,2024-01-13,1,32.55294977633755,51.73313958563499,0.6292475198117823,2023-24,31.690415364855237,0.6125747561173511
Maryland,24,2024-01-13,2,47.355549412209896,98.39425595768999,0.48128367810996014,2023-24,45.45032032338336,0.46192046355762084
Maryland,24,2024-01-13,3,41.935235040458004,95.3991739509569,0.4395765005472291,2023-24,38.331852617647485,0.40180486926808445
Massachusetts,25,2024-01-13,0,76.34907267651771,96.39641739130435,0.792032263674199,2023-24,77.14401341371408,0.8002788433574402
Massachusetts,25,2024-01-13,1,87.60012081900298,96.78921780889549,0.9050607371573575,2023-24,90.7262471746129,0.9373590284999145
Massachusetts,25,2024-01-13,2,82.79284318270179,48.76894538575822,1.6976549836749066,2023-24,86.23401592541055,1.7682157209532992
Massachusetts,25,2024-01-13,3,90.0963828861558,59.06825355673122,1.5252928173951186,2023-24,93.02126374809598,1.5748097860850938
Michigan,26,2024-01-13,0,38.41504803215232,26.765199999999997,1.4352610117672322,2023-24,41.17069311793888,1.5382172790765205
Michigan,26,2024-01-13,1,54.843473589369985,9.922579646492123,5.527138661845713,2023-24,58.210884246035825,5.866507130191171
Michigan,26,2024-01-13,2,92.5344746580321,61.90478328239805,1.4947871513564166,2023-24,90.33908590671399,1.4593231914665457
Michigan,26,2024-01-13,3,174.70423126430862,185.45727046703075,0.942018777826056,2023-24,160.39369876523767,0.864855275618603
Minnesota,27,2024-01-13,0,26.115623750921873,27.307282608695658,0.9563611335902638,2023-24,26.983851408973695,0.98815586287524
Minnesota,27,2024-01-13,1,27.678892380857725,10.693789538221472,2.588314673851447,2023-24,29.92595973061754,2.798442930231321
Minnesota,27,2024-01-13,2,34.28604105950825,8.289946457942841,4.135857961622634,2023-24,38.46226090834358,4.639627180160103
Minnesota,27,2024-01-13,3,39.9374235739238,7.739851713604085,5.159972703834506,2023-24,45.64669544726835,5.897618860970765
Mississippi,28,2024-01-13,0,34.91885462849217,54.901539130434784,0.6360268797844107,2023-24,35.578234663777245,0.6480371083814366
Mississippi,28,2024-01-13,1,36.22797540602064,47.01985749435756,0.7704824586158739,2023-24,35.9016786439969,0.7635429062775264
Mississippi,28,2024-01-13,2,55.185693929677555,86.11840943774656,0.6408118112024618,2023-24,56.7436658019694,0.6589028544818674
Mississippi,28,2024-01-13,3,65.80522777626534,106.40243230212738,0.6184560479727835,2023-24,66.83811223223161,0.6281633867395648
Missouri,29,2024-01-13,0,30.514004804727275,23.233734782608696,1.3133491059546796,2023-24,30.63739065541351,1.3186597394727395
Missouri,29,2024-01-13,1,41.26441349176127,17.91809976178022,2.3029458503060325,2023-24,42.229846012065984,2.3568261463831877
Missouri,29,2024-01-13,2,54.237915163083834,10.717506523282621,5.0606841288370426,2023-24,54.3613899597877,5.072204979926392
Missouri,29,2024-01-13,3,72.93359573186292,27.77949491353609,2.625447149376522,2023-24,70.85094024264062,2.5504761862360983
Montana,30,2024-01-13,0,10.906669946402081,23.141791304347823,0.47129756737340217,2023-24,9.416592989383592,0.40690856060111585
Montana,30,2024-01-13,1,26.456891433082927,2.525312352167,10.476680799656311,2023-24,32.07512784198897,12.701449709563624
Montana,30,2024-01-13,2,21.319225914433737,16.640424513158177,1.2811707957075174,2023-24,26.470826813920453,1.5907542979440836
Montana,30,2024-01-13,3,27.23975246375954,17.871424852944184,1.5242070896922353,2023-24,35.1406126283108,1.9663016752982425
Nebraska,31,2024-01-13,0,9.254236683359894,9.320543478260868,0.9928859518701213,2023-24,9.202675026282725,0.9873539078216782
Nebraska,31,2024-01-13,1,9.42439789815756,2.493225592473316,3.7800020690500054,2023-24,9.83173604187242,3.9433800421241445
Nebraska,31,2024-01-13,2,13.160012682832866,3.386174093262671,3.8863957730397836,2023-24,13.411747425641565,3.960737710540742
Nebraska,31,2024-01-13,3,16.358210713340036,4.669639570026134,3.5030992152673757,2023-24,16.532674084194532,3.540460422323774
Nevada,32,2024-01-13,0,38.162511636309674,56.700669565217375,0.6730522219391956,2023-24,40.14013391171377,0.7079305098071972
Nevada,32,2024-01-13,1,38.75855311828281,60.43467002793941,0.6413297714766116,2023-24,42.767642624471456,0.7076673473140442
Nevada,32,2024-01-13,2,38.71552544423752,64.21868128439979,0.6028701410541487,2023-24,44.61085578936132,0.694671003781548
Nevada,32,2024-01-13,3,47.30630731332594,80.18037522962184,0.5899985773058479,2023-24,55.00470217150614,0.686012032420437
New Hampshire,33,2024-01-13,0,8.687036276734398,12.241013043478263,0.7096664504709972,2023-24,8.64313963927754,0.7060804206791048
New Hampshire,33,2024-01-13,1,11.763758866403734,15.415514687364267,0.763111651150137,2023-24,11.268233939646942,0.7309670918015632
New Hampshire,33,2024-01-13,2,10.009947499883767,5.828451707951862,1.717428229906583,2023-24,9.262942266401243,1.5892629347453704
New Hampshire,33,2024-01-13,3,12.416971834918948,3.463183894034592,3.5854208771031324,2023-24,11.088229443730006,3.20174434364566
New Jersey,34,2024-01-13,0,52.554220046349386,85.77097826086958,0.6127273013781827,2023-24,52.89241895023578,0.6166703472748701
New Jersey,34,2024-01-13,1,64.83605966023347,155.22502405711015,0.41769076895990104,2023-24,64.25105145135008,0.41392199383851236
New Jersey,34,2024-01-13,2,61.01066037848928,156.32044650607375,0.39029226017543867,2023-24,60.73898054546279,0.3885542928199275
New Jersey,34,2024-01-13,3,65.09252892625635,155.80671858470757,0.41777742011084995,2023-24,63.46551313543967,0.40733489359083913
New Mexico,35,2024-01-13,0,11.555486107922139,26.88033043478261,0.42988631170134617,2023-24,11.941696457493933,0.4442540796314623
New Mexico,35,2024-01-13,1,14.558731957230032,32.268204130976095,0.45117887249431005,2023-24,14.750123011472061,0.45711013081489016
New Mexico,35,2024-01-13,2,15.109757894720776,48.53046466634232,0.3113458319141122,2023-24,14.323740381021151,0.2951494587884133
New Mexico,35,2024-01-13,3,19.91520370062018,44.710484146471906,0.445425811882909,2023-24,18.54773939525796,0.41484094277519823
New York,36,2024-01-13,0,78.14124434774412,56.167882608695656,1.3912086537448831,2023-24,77.668221304996,1.382787060820622
New York,36,2024-01-13,1,127.18819760023895,34.584284622454945,3.6776298538110566,2023-24,125.52499794626945,3.6295386565483088
New York,36,2024-01-13,2,133.3332096522421,100.10288928011019,1.3319616507686012,2023-24,128.6459278133349,1.2851370099154176
New York,36,2024-01-13,3,172.38635126101204,96.31343112152855,1.7898474725035438,2023-24,162.8852243076532,1.6911994766557967
North Carolina,37,2024-01-13,0,52.01340616092186,139.47961304347825,0.37291045641708487,2023-24,52.47822513900614,0.37624297912733495
North Carolina,37,2024-01-13,1,46.86975378946122,127.93269770999883,0.3663625846123154,2023-24,47.32362171371724,0.3699102931526673
North Carolina,37,2024-01-13,2,54.25106939057354,161.634805459772,0.3356397728586722,2023-24,52.8391301328394,0.32690440640267987
North Carolina,37,2024-01-13,3,61.07102101968048,219.09426839090133,0.2787431249032924,2023-24,57.8422940451799,0.2640064227603592
North Dakota,38,2024-01-13,0,6.85541860401328,6.064126086956521,1.1304874776200267,2023-24,6.880315435202534,1.134593070220221
North Dakota,38,2024-01-13,1,11.418318691036196,9.73007924670551,1.1735072656168042,2023-24,11.493472552973307,1.1812311350768148
North Dakota,38,2024-01-13,2,8.82145370239405,3.0479768816818593,2.894199675663686,2023-24,8.836139514819338,2.89901789213821
North Dakota,38,2024-01-13,3,8.148081703514022,2.3718388895845495,3.435343664906868,2023-24,8.04108436899763,3.3902321124374954
Ohio,39,2024-01-13,0,43.40444252467306,6.4387173913043485,6.7411628569522035,2023-24,43.92835582939275,6.822532060301189
Ohio,39,2024-01-13,1,81.30525139503355,49.493568906493365,1.6427437582575828,2023-24,82.92218301170821,1.6754132879035348
Ohio,39,2024-01-13,2,103.35965864665798,46.668701576820105,2.2147532533451866,2023-24,102.40762467674833,2.1943534149579427
Ohio,39,2024-01-13,3,130.60903210272548,52.539774036979495,2.485907762199317,2023-24,124.75930133905504,2.3745686696567194
Oklahoma,40,2024-01-13,0,27.497337772613065,16.545747826086956,1.6618975498501927,2023-24,27.62419688673271,1.669564723038922
Oklahoma,40,2024-01-13,1,47.65095126185157,83.96798017060605,0.5674895497668804,2023-24,48.48594436484359,0.5774337344584197
Oklahoma,40,2024-01-13,2,72.26541316762749,135.42331868742602,0.5336260687454065,2023-24,73.36310090199959,0.5417316723077125
Oklahoma,40,2024-01-13,3,92.38709594327443,164.93283638347256,0.5601498038175512,2023-24,90.51242893398309,0.5487835589241893
Oregon,41,2024-01-13,0,16.18418441342383,21.611426086956524,0.7488716546656641,2023-24,16.05211150542718,0.742760400948985
Oregon,41,2024-01-13,1,16.37604633055179,11.49486208307735,1.4246405230612103,2023-24,16.920637634258174,1.4720174554480832
Oregon,41,2024-01-13,2,21.852525976948012,19.795044724925507,1.1039392070396168,2023-24,22.207241250235274,1.121858604455305
Oregon,41,2024-01-13,3,25.020699458070975,18.240237225633123,1.3717310333502255,2023-24,25.158427861507512,1.379281834457296
Pennsylvania,42,2024-01-13,0,58.773949169723814,126.77894347826089,0.46359393411258343,2023-24,54.644492107407366,0.43102182908455455
Pennsylvania,42,2024-01-13,1,61.008725766448045,153.8776357579228,0.39647558572075897,2023-24,57.93997766027804,0.3765328039704746
Pennsylvania,42,2024-01-13,2,65.54957512954476,114.2858791913571,0.5735579547827635,2023-24,67.41073364762448,0.5898430683177738
Pennsylvania,42,2024-01-13,3,78.18996369839276,121.3304904027736,0.6444378773944636,2023-24,79.62156288903604,0.6562370482862229
Rhode Island,44,2024-01-13,0,4.723743814535673,0.513060869565217,9.206985164428373,2023-24,4.856963412395992,9.466641680375911
Rhode Island,44,2024-01-13,1,5.2232057101062415,6.463767778634308,0.8080744681718474,2023-24,5.025336942318774,0.777462482320265
Rhode Island,44,2024-01-13,2,5.8309062574895885,11.036874284068928,0.5283113776068062,2023-24,5.093244332855557,0.4614752512137746
Rhode Island,44,2024-01-13,3,6.060279612125556,7.731873672019329,0.7838047890069569,2023-24,5.613172676613381,0.7259783222955053
South Carolina,45,2024-01-13,0,19.874690374841137,52.92186521739131,0.3755478060571053,2023-24,19.480269224017494,0.36809491018498425
South Carolina,45,2024-01-13,1,35.51528119416928,36.191595841893204,0.9813129365536001,2023-24,36.87229094874842,1.0188080987041552
South Carolina,45,2024-01-13,2,35.42265688352764,60.67764788247883,0.5837842783908607,2023-24,36.82977497346177,0.6069743350103831
South Carolina,45,2024-01-13,3,31.083149687860452,89.39664689790378,0.3476992791839188,2023-24,30.483360975533266,0.34098998154088545
South Dakota,46,2024-01-13,0,7.3594230702004,11.256243478260869,0.6538080918748443,2023-24,7.262190969726315,0.6451700324137223
South Dakota,46,2024-01-13,1,4.759543806663935,2.997267156171563,1.5879611521661432,2023-24,4.769649198129815,1.5913326872810802
South Dakota,46,2024-01-13,2,5.478551140808036,5.04746527523971,1.085406405405702,2023-24,5.386451502126763,1.0671596946986335
South Dakota,46,2024-01-13,3,5.932942631988493,7.770948213982143,0.7634773091542991,2023-24,5.599543598211389,0.7205740463095892
Tennessee,47,2024-01-13,0,35.54559591536211,35.55605652173913,0.999705799590834,2023-24,34.676605834547,0.975265797919563
Tennessee,47,2024-01-13,1,55.3374614996994,83.36972600499918,0.6637596661452522,2023-24,51.862765115385756,0.6220815108865281
Tennessee,47,2024-01-13,2,71.82729391101532,121.33661802128891,0.5919671660735837,2023-24,65.43786033233111,0.5393084247728894
Tennessee,47,2024-01-13,3,75.34561845989342,137.23446860138168,0.5490283835232838,2023-24,68.56884626396882,0.49964740609837194
Texas,48,2024-01-13,0,162.09850801707304,57.77020869565217,2.805918685027577,2023-24,182.92787861134687,3.1664742562218606
Texas,48,2024-01-13,1,208.32532192749113,56.9154522190874,3.6602594516085794,2023-24,253.9002657044808,4.461007614015439
Texas,48,2024-01-13,2,272.5136601308413,60.13653940389399,4.5315820104073925,2023-24,352.7876929885456,5.866444868387317
Texas,48,2024-01-13,3,365.2743150293136,153.75495646499937,2.3756913170630978,2023-24,516.2240028271217,3.357446255364356
Utah,49,2024-01-13,0,7.835765233423423,12.55198695652174,0.6242649279803569,2023-24,8.319269723263627,0.6627850835154919
Utah,49,2024-01-13,1,6.7103465329202745,4.604280886395819,1.4574146752747443,2023-24,6.754202045904615,1.46693961827158
Utah,49,2024-01-13,2,9.132428886834687,10.603979949016882,0.8612265329378875,2023-24,9.101535794840453,0.8583131841629215
Utah,49,2024-01-13,3,13.26629736965403,18.808587723225056,0.7053319241652927,2023-24,13.28819585497283,0.706496205377739
Vermont,50,2024-01-13,0,3.3776548074917874,1.8453173913043472,1.8303923343530188,2023-24,3.6628688158606857,1.984953283983097
Vermont,50,2024-01-13,1,4.90280108932118,1.293898767813765,3.7891689916400444,2023-24,5.287559243521984,4.086532405047501
Vermont,50,2024-01-13,2,6.157578404669799,2.9347350228719686,2.0981718474344286,2023-24,6.478603653880795,2.2075600023135147
Vermont,50,2024-01-13,3,6.063569735031415,2.0872821448431877,2.905007236329785,2023-24,6.149879451061443,2.9463575234690986
Virginia,51,2024-01-13,0,31.82427247354565,63.95755217391305,0.4975842788199469,2023-24,32.226902739349704,0.5038795520459957
Virginia,51,2024-01-13,1,37.54446851118854,87.26895805303705,0.43021561559576743,2023-24,37.699129916474995,0.43198785407250573
Virginia,51,2024-01-13,2,48.864428634566636,145.1589767993115,0.33662698451039513,2023-24,49.947840639639075,0.3440906083865148
Virginia,51,2024-01-13,3,49.0603854931958,146.52993409751488,0.33481476529257415,2023-24,49.13077236668028,0.33529512361606617
Washington,53,2024-01-13,0,13.98724032979867,4.504678260869563,3.105047579379984,2023-24,14.679228250840767,3.2586629723045206
Washington,53,2024-01-13,1,17.699669933960845,19.342846531443573,0.9150499077366098,2023-24,19.35615481076676,1.0006880207265023
Washington,53,2024-01-13,2,22.01862554018792,27.891280351020896,0.7894447749646595,2023-24,24.446951013246522,0.876508740565999
Washington,53,2024-01-13,3,26.91629214037878,42.64527774334265,0.6311670028830021,2023-24,30.77155854555667,0.721570128602584
West Virginia,54,2024-01-13,0,18.78019563369489,6.239843478260872,3.0097222308738396,2023-24,18.876079460888615,3.025088614265951
West Virginia,54,2024-01-13,1,28.066070834699673,3.589110540235836,7.819784461933983,2023-24,29.19675714587721,8.134816918722912
West Virginia,54,2024-01-13,2,37.655701989595705,6.531360009708794,5.765369223809578,2023-24,40.29489848177139,6.169449918833669
West Virginia,54,2024-01-13,3,43.47576605352708,6.910658520541726,6.291117687887003,2023-24,46.05820666777325,6.664807200481199
Wisconsin,55,2024-01-13,0,62.2288363683002,75.54613043478263,0.8237197062266616,2023-24,67.01005124363442,0.8870083862400177
Wisconsin,55,2024-01-13,1,97.43224015144308,95.92576284619368,1.0157046163673973,2023-24,108.86769852404916,1.1349161611423038
Wisconsin,55,2024-01-13,2,97.94072880708903,63.426398874597446,1.5441634799530566,2023-24,115.39525606123576,1.8193568941126195
Wisconsin,55,2024-01-13,3,116.95907401540626,58.598728802418485,1.995931932410437,2023-24,143.28879186961208,2.445254270834938
Wyoming,56,2024-01-13,0,11.208939993239039,26.806678260869564,0.41813983381898656,2023-24,10.564306057130782,0.3940923211120785
Wyoming,56,2024-01-13,1,6.991324734038714,10.77359049381798,0.6489317315383782,2023-24,7.00120185631256,0.64984852174676
Wyoming,56,2024-01-13,2,9.535347357033338,10.650906819329064,0.8952615508501839,2023-24,9.943571191563501,0.9335891638370262
Wyoming,56,2024-01-13,3,9.630649198216473,14.236075723083319,0.6764960643332838,2023-24,10.168239299127023,0.7142585848036453
Puerto Rico,72,2024-01-13,0,8.530758067614514,5.904582608695651,1.4447690265271769,2023-24,9.354609389811873,1.584296471021573
Puerto Rico,72,2024-01-13,1,12.74943527983814,6.249326973182776,2.040129334654555,2023-24,15.019814256672703,2.4034290926248536
Puerto Rico,72,2024-01-13,2,28.072314683166088,14.60476061880184,1.9221345296838634,2023-24,33.7237150944903,2.3090905749646558
Puerto Rico,72,2024-01-13,3,26.68527563120584,7.3855694645642105,3.6131642602836744,2023-24,35.333788126291005,4.784165702566565
Alabama,01,2024-01-20,0,13.107825445169453,27.413408695652173,0.4781537965852595,2023-24,13.261010464985558,0.48374175616798737
Alabama,01,2024-01-20,1,15.696051182152825,51.46246622605357,0.3049999802420368,2023-24,15.805659116730107,0.30712984191823045
Alabama,01,2024-01-20,2,18.56222426750793,43.56618467460762,0.4260695400836156,2023-24,18.183445315070088,0.4173752062724978
Alabama,01,2024-01-20,3,27.805311749388377,34.599809674705455,0.8036261473922423,2023-24,26.371928517331323,0.762198658468656
Alaska,02,2024-01-20,0,2.7240348646826784,1.234982608695652,2.205727307819917,2023-24,2.9236587339857967,2.3673683446228195
Alaska,02,2024-01-20,1,5.099808807101726,1.3223745261583053,3.8565540293016904,2023-24,5.527071702933568,4.179656817036951
Alaska,02,2024-01-20,2,8.522205500730369,1.8957254705807924,4.495485044107903,2023-24,9.616677411146819,5.072821756306604
Alaska,02,2024-01-20,3,19.47768113192142,3.9205421771609013,4.968109065472769,2023-24,21.746399296232166,5.5467836624525315
Arizona,04,2024-01-20,0,51.59507493998767,59.319773913043484,0.8697786848550804,2023-24,55.11562816963058,0.9291274145856365
Arizona,04,2024-01-20,1,87.39904140761213,277.16261954180413,0.31533488012235295,2023-24,85.7175035336859,0.3092679080439894
Arizona,04,2024-01-20,2,133.9882953441721,417.30182470322524,0.32108245737832863,2023-24,128.68979581797893,0.3083854136259767
Arizona,04,2024-01-20,3,94.18569769032345,378.142537122632,0.2490745907799813,2023-24,91.840851518516,0.24287363230107042
Arkansas,05,2024-01-20,0,27.70911068002152,29.877539130434776,0.9274227893754348,2023-24,27.82763423980225,0.9313897680232844
Arkansas,05,2024-01-20,1,28.508126216022827,7.741940771516413,3.682297121273242,2023-24,29.203188041225797,3.772075879044186
Arkansas,05,2024-01-20,2,49.375162378394556,34.65648424397291,1.4247019989334713,2023-24,49.098446846061236,1.4167174748719618
Arkansas,05,2024-01-20,3,48.638274439454655,14.535587909357357,3.34615116655471,2023-24,47.45931568590342,3.265042733865016
California,06,2024-01-20,0,92.90653230782502,214.97488260869565,0.43217389483094426,2023-24,95.53835835545219,0.44441637644409954
California,06,2024-01-20,1,129.71230621078573,331.10316109274135,0.3917579819615602,2023-24,132.1675955555152,0.3991734633983011
California,06,2024-01-20,2,144.0384423020818,369.11508174970874,0.39022638039957425,2023-24,141.58629220059944,0.3835830590542137
California,06,2024-01-20,3,180.09357020396402,440.18804238370643,0.4091287196915238,2023-24,172.01407475214234,0.3907740742357554
Colorado,08,2024-01-20,0,39.156719655297515,23.202682608695646,1.6875945042933436,2023-24,38.67399854072918,1.666789965322172
Colorado,08,2024-01-20,1,36.562208826059404,6.69917954070845,5.457714426652445,2023-24,36.757727598370316,5.486899906922501
Colorado,08,2024-01-20,2,48.39234658883722,9.267894287551577,5.221503945490262,2023-24,48.08582500370123,5.188430458069532
Colorado,08,2024-01-20,3,32.74284762286159,30.912734069449392,1.059202578112328,2023-24,31.38047084448368,1.0151308769383989
Connecticut,09,2024-01-20,0,23.690572939479193,18.944591304347824,1.250519082670427,2023-24,24.367391536470794,1.286245300571801
Connecticut,09,2024-01-20,1,15.563164315387969,10.319256560087336,1.5081672041746632,2023-24,17.046561194623845,1.6519175674492168
Connecticut,09,2024-01-20,2,31.46654475001606,9.299391817026867,3.383720717348622,2023-24,32.097222326020514,3.4515399455748925
Connecticut,09,2024-01-20,3,29.325655855945037,8.876282118321187,3.3038219679177496,2023-24,29.620763542586612,3.3370687352813575
Delaware,10,2024-01-20,0,3.750022628533314,4.02431304347826,0.9318416803112627,2023-24,3.8025115342940556,0.9448846283109976
Delaware,10,2024-01-20,1,4.7681942487392295,5.6352269587913275,0.8461405873459152,2023-24,4.6496496401298915,0.8251042369954825
Delaware,10,2024-01-20,2,6.362040312166137,5.426866503882427,1.1723229800502146,2023-24,6.062231681725422,1.1170777238372178
Delaware,10,2024-01-20,3,12.650256342372858,2.8379102610156544,4.457595617503945,2023-24,12.741596448743591,4.489781309780925
District of Columbia,11,2024-01-20,0,2.7239445427421534,4.764021739130435,0.5717741630707479,2023-24,2.773761055448692,0.58223098200114
District of Columbia,11,2024-01-20,1,3.520443672602421,4.864560214710842,0.7236920743536694,2023-24,3.513018423230261,0.7221656775070017
District of Columbia,11,2024-01-20,2,3.6641258770926077,8.603501248599443,0.42588776025215175,2023-24,3.2616029568772875,0.3791018171129157
District of Columbia,11,2024-01-20,3,6.054740000401213,5.071704799591474,1.193827369623114,2023-24,5.4764130136140405,1.0797972733064365
Florida,12,2024-01-20,0,61.853284152797535,47.093126086956524,1.3134248942953304,2023-24,65.25053847982815,1.3855639644593634
Florida,12,2024-01-20,1,76.86243340813522,123.9755316780994,0.6199806717321235,2023-24,86.6457106438363,0.6988936403096909
Florida,12,2024-01-20,2,121.54371138942815,48.64808091857005,2.4984276685626097,2023-24,125.69648058193742,2.5837911426009876
Florida,12,2024-01-20,3,123.63284694624305,135.34952136295274,0.913433942737852,2023-24,142.67672194586902,1.0541354007692993
Georgia,13,2024-01-20,0,58.12716124353283,4.744291304347824,12.252021959583974,2023-24,60.16311799905296,12.681160185909643
Georgia,13,2024-01-20,1,51.47760571728355,66.61603082635176,0.7727510192174374,2023-24,53.368157818627644,0.8011308562910722
Georgia,13,2024-01-20,2,59.91220216816106,97.08990661252264,0.6170796147457989,2023-24,60.33074445213974,0.621390488023791
Georgia,13,2024-01-20,3,63.9503898967638,129.1147998691074,0.4952986796369954,2023-24,61.969447879133135,0.4799561935731291
Hawaii,15,2024-01-20,0,5.0708567399403295,4.652047826086956,1.090026785946793,2023-24,4.973420990190644,1.0690820851629141
Hawaii,15,2024-01-20,1,8.382276645884808,13.115200504722438,0.6391268393393278,2023-24,8.430854113416443,0.6428307451632718
Hawaii,15,2024-01-20,2,3.5306774605320954,3.3291294071418975,1.060540768694008,2023-24,3.8947713003311244,1.1699068507147152
Hawaii,15,2024-01-20,3,5.103188641852387,7.775937054218369,0.6562795720014165,2023-24,5.742008686193492,0.7384330205037486
Idaho,16,2024-01-20,0,7.719922316873322,13.260565217391306,0.5821714376660657,2023-24,7.823647910874449,0.589993547229321
Idaho,16,2024-01-20,1,11.032492016318084,10.822006903721212,1.0194497300241507,2023-24,10.91738266902409,1.0088131310718425
Idaho,16,2024-01-20,2,13.225601212809522,16.806526010325317,0.7869324811495365,2023-24,12.334217904446552,0.7338945536316582
Idaho,16,2024-01-20,3,16.637035878906094,17.423646982622003,0.9548538199551185,2023-24,14.979001056277513,0.8596937869102415
Illinois,17,2024-01-20,0,22.931620177423596,37.65682173913044,0.6089632400812678,2023-24,24.873886823413184,0.6605413222530649
Illinois,17,2024-01-20,1,32.16297195590422,36.61999907155592,0.8782898080651883,2023-24,34.93578186628108,0.9540082673955329
Illinois,17,2024-01-20,2,39.51656806772885,48.274500729007286,0.8185805647076128,2023-24,43.11052252532691,0.8930288635677709
Illinois,17,2024-01-20,3,55.66332954332195,41.46803119346411,1.34231908150236,2023-24,58.74965738244133,1.4167457603268376
Indiana,18,2024-01-20,0,57.399976656470166,50.832217391304354,1.1292046580342436,2023-24,58.35600385896428,1.1480121634226994
Indiana,18,2024-01-20,1,86.48696900788892,64.74332553175533,1.3358437846302589,2023-24,87.26198928384369,1.3478144436841353
Indiana,18,2024-01-20,2,119.53335851335801,85.62139464618558,1.3960688097561047,2023-24,119.44981572990336,1.3950930865294524
Indiana,18,2024-01-20,3,110.7818953349686,48.838870487661396,2.2683140340634296,2023-24,110.18021111558365,2.2559942524350447
Iowa,19,2024-01-20,0,10.480088649373135,10.362047826086956,1.0113916501127322,2023-24,11.729252189158036,1.1319434522999476
Iowa,19,2024-01-20,1,15.098917693465738,10.29197245639848,1.467057724593773,2023-24,16.44295390103847,1.5976484556967456
Iowa,19,2024-01-20,2,20.55949642263079,13.28237853126357,1.5478776165156423,2023-24,23.026865009877902,1.7336401726300845
Iowa,19,2024-01-20,3,28.21371256838956,20.62525692830841,1.3679205387093096,2023-24,30.55531537555779,1.4814513817580743
Kansas,20,2024-01-20,0,7.718995575724382,2.0913173913043472,3.690972784819655,2023-24,7.665875068805232,3.665572285048542
Kansas,20,2024-01-20,1,34.46645443005911,33.49987504744613,1.0288532235193117,2023-24,33.62522681878539,1.0037418578774315
Kansas,20,2024-01-20,2,52.71595288994673,52.2185622266223,1.0095251696353837,2023-24,51.332523666705264,0.9830321149772041
Kansas,20,2024-01-20,3,36.71135726600707,28.477073453517136,1.2891548468254885,2023-24,34.471560845251275,1.2105022273977306
Kentucky,21,2024-01-20,0,41.166288863014394,35.923052173913035,1.145957438797724,2023-24,40.700282381851096,1.132985086701715
Kentucky,21,2024-01-20,1,40.40577471680019,16.444773394233938,2.4570587716926364,2023-24,40.02510179025745,2.4339102054329023
Kentucky,21,2024-01-20,2,84.72624493197215,52.20918618955754,1.622822555102734,2023-24,80.42440009028446,1.5404262345382105
Kentucky,21,2024-01-20,3,93.85007083637407,48.95732248248569,1.9169771972302736,2023-24,88.48727954974233,1.8074370709590653
Louisiana,22,2024-01-20,0,15.054871216792089,6.773786956521741,2.222519148214042,2023-24,15.553441829264681,2.2961220848981627
Louisiana,22,2024-01-20,1,23.796531585623093,10.834280834895306,2.196410813810425,2023-24,24.81036311119258,2.289987077987011
