Reff__FREE	eps1__FREE	phi1__FREE	theta__FREE	mult__FREE	r__FREE
1.101460646487202322e+00 7.667038350486675424e-03 3.877947508193271631e+01 5.466865943667886807e-01 3.009107361038373951e-01 1.928389380652822283e+01
1.132874273054107928e+00 0.000000000000000000e+00 3.469878054145962665e+01 5.586957213268919364e-01 3.357888196898742850e-01 2.181778863460385054e+01
1.101789852998295016e+00 0.000000000000000000e+00 3.852071875560054792e+01 5.794824408195817789e-01 3.236590136812850238e-01 2.095333496038713150e+01
1.101789852998295016e+00 0.000000000000000000e+00 3.852071875560054792e+01 5.794824408195817789e-01 3.236590136812850238e-01 2.095333496038713150e+01
1.196211647309010084e+00 4.413460636933081577e-02 2.689085884442970098e+01 5.358091086461653774e-01 3.376074412048208351e-01 2.057077329209068495e+01
1.111194352610572755e+00 6.492382970690804833e-02 3.867117888095945943e+01 5.715929799793930677e-01 3.466983750405031595e-01 2.146263753000436481e+01
1.066137065693467445e+00 3.163237760752543593e-02 3.888988058438620499e+01 5.681679195647469927e-01 3.586890618231231564e-01 1.976739107217494151e+01
1.066137065693467445e+00 3.163237760752543593e-02 3.888988058438620499e+01 5.681679195647469927e-01 3.586890618231231564e-01 1.976739107217494151e+01
1.099392621115157898e+00 7.350631404721423567e-02 3.955850395413020948e+01 5.617944029661944283e-01 3.420556160305566196e-01 2.092880294812670883e+01
1.086903004713678289e+00 5.329491711203172832e-02 2.592200454216963834e+01 5.137894311718793627e-01 3.528183264127811580e-01 1.913839887332649781e+01
1.058273644026618721e+00 4.458257780638581746e-02 3.295725651645917509e+01 5.166099615614158092e-01 3.440727304473364945e-01 1.997731562781181580e+01
1.051931115950736739e+00 4.526017847093499746e-02 2.881412464936415319e+01 5.413333940671281042e-01 3.158008046885134035e-01 2.183022174582209374e+01
1.101674911238144761e+00 8.125768948952782900e-03 3.550198774024821802e+01 4.779059438768408219e-01 4.090203520083193212e-01 2.560915487615673314e+01
9.931888469454079882e-01 9.923720679170158765e-02 3.949667214349020128e+01 4.243679343852753139e-01 3.830977375674658458e-01 2.745938836897272139e+01
9.579080396636361350e-01 8.123076347696980837e-02 4.805422344761179687e+01 4.704120361163982578e-01 3.639230786741933787e-01 1.979442426728816429e+01
1.037572243033620278e+00 1.022717116212045751e-01 4.601632766375563222e+01 5.250473143000030651e-01 4.218760391666530052e-01 2.350946367581308749e+01
9.449511226744965464e-01 9.214521832087138598e-03 4.344735579904762801e+01 5.934806040108040470e-01 4.301561206410272065e-01 2.295402696020747513e+01
1.034964059874606379e+00 4.654109630948669030e-02 4.646503767961834086e+01 4.688469589264776527e-01 4.520344374894875172e-01 2.272104675082078629e+01
1.071824202973410411e+00 4.721452297232533318e-02 4.572183588865885895e+01 5.063074739431968618e-01 4.514101960309734318e-01 2.120123545876899485e+01
1.025604754432171140e+00 4.766954434412117025e-02 4.639801208749000239e+01 5.165890637313459433e-01 4.262959320739549973e-01 2.447961788965462304e+01
1.045658151551302817e+00 7.834887799356413107e-02 4.414311475253649064e+01 5.286571353369839965e-01 4.213527229282157394e-01 2.442239728383495034e+01
1.038179472513300228e+00 3.432309010010445305e-03 4.407187603873519066e+01 5.605434572394986104e-01 3.515302023308655155e-01 2.228864140328485277e+01
1.042393817890653773e+00 3.147227134132411092e-02 4.412690702282588973e+01 5.564599135792810403e-01 3.340316347099718253e-01 2.312450376348041914e+01
9.616752880335189824e-01 6.359544164632865981e-02 4.695080449562425429e+01 5.736050072157148350e-01 3.263914726698264879e-01 2.300880795022209924e+01
1.023810629947685680e+00 1.009066717280754921e-01 4.196556540110774591e+01 5.567598168104540557e-01 3.169920831914023185e-01 2.257962254367359378e+01
9.843100602024470458e-01 9.494655588789177592e-02 4.692582388376959557e+01 6.178401865854046271e-01 3.350963766266105148e-01 2.329188734885373790e+01
9.840241626869596914e-01 1.104843839928437710e-01 5.120874610870034616e+01 5.832355369075074014e-01 3.276135100279970458e-01 2.357449925437963856e+01
9.552524724671438427e-01 1.290173774075545343e-01 3.775509290658239081e+01 5.326992846083413724e-01 3.103479192606628523e-01 2.153568798366578463e+01
9.573698595410427004e-01 8.909104284088914527e-02 3.600470523340306528e+01 5.733193087612379335e-01 3.314036086598465269e-01 2.198537678742672341e+01
9.912780036394021055e-01 8.683123524845355601e-02 4.120931994877224724e+01 5.582149417590924756e-01 3.214931357758052388e-01 2.208239749566946841e+01
9.912780036394021055e-01 8.683123524845355601e-02 4.120931994877224724e+01 5.582149417590924756e-01 3.214931357758052388e-01 2.208239749566946841e+01
9.899348663209026622e-01 9.063724265240828692e-02 4.570343072755287750e+01 5.713046809529466197e-01 3.209988350923780320e-01 2.351044607699351374e+01
9.981736770772264844e-01 1.160367967016422142e-01 3.293286266329393186e+01 5.470900401507363675e-01 2.858461388215058907e-01 2.122707501525814422e+01
1.009413373597011221e+00 1.291621992049087342e-01 4.319351700508318714e+01 5.007092679095755949e-01 2.774203527403248382e-01 2.200030580447072381e+01
1.034961388772100754e+00 1.192824789335792252e-01 4.603208686853253795e+01 5.813801691596552912e-01 3.182339200458240702e-01 2.423472790947904443e+01
1.075450491700333133e+00 1.415706596471739687e-01 2.864655516940260327e+01 5.391630606185584540e-01 2.570647171059114444e-01 1.730388592271482295e+01
1.032549022884571954e+00 7.786198580641624789e-02 2.975519567206387350e+01 5.136043487396182439e-01 3.098404451539790716e-01 1.362142956842580155e+01
1.052847768246266691e+00 1.442939686633193663e-01 5.200000000000000000e+01 5.020644065332484640e-01 3.932321631411520579e-01 2.160771344929752402e+01
1.178646697767777418e+00 6.508474802088473621e-02 2.115391641926090216e+01 4.457061605226063650e-01 3.955351217152093257e-01 3.048353325984850670e+01
1.125416112725216689e+00 3.097069866216039385e-02 2.516470485463629458e+01 4.402594484547562859e-01 3.942987192051590761e-01 2.747599785329182964e+01
1.188275939234669787e+00 3.504331837560981794e-02 3.259731372623003409e+01 5.414028099434614605e-01 3.787161104519276567e-01 3.209814051476579522e+01
1.178987784956644802e+00 8.603869249218376591e-02 3.236651420254355571e+01 5.371906421645498142e-01 4.199691432186684614e-01 3.160107964380533474e+01
1.071619840744900243e+00 0.000000000000000000e+00 4.478195020725878095e+01 4.638178920150056728e-01 3.860193843964683236e-01 2.884319116056946086e+01
1.048065239930074277e+00 2.749259442563779104e-02 2.994284465888232560e+01 5.741170068642675872e-01 3.921316728027455789e-01 2.508338373372788155e+01
1.077461129681938301e+00 3.480125894210537446e-02 3.022631147701464016e+01 5.995021632134649447e-01 3.768342739478338088e-01 2.543901269913094509e+01
1.049243598230469088e+00 9.141098365524343711e-03 3.101470285513234515e+01 5.809644726718995456e-01 3.842131934604760546e-01 2.560771533663623600e+01
1.087720814009488723e+00 1.984206101854216198e-02 3.254262842833049518e+01 5.877617759886670790e-01 3.601706935215623906e-01 2.599559145267123483e+01
1.071606109302466914e+00 4.189269546611305156e-02 4.326228061852559392e+01 4.948618796234144357e-01 3.188326867596861236e-01 2.990109589038992155e+01
1.091137232058522866e+00 5.279952433334652445e-02 4.117954676542193937e+01 5.329549798432994256e-01 2.968436513732433113e-01 3.005649434150926780e+01
1.044666660333008146e+00 9.879223690150409909e-02 3.321958993261381465e+01 5.045260493186147777e-01 3.221846162192756879e-01 2.780211974278901010e+01
1.083005765766959616e+00 1.109489270027493452e-01 4.440573591852278668e+01 4.483173466697365495e-01 2.975560254778421565e-01 3.136243029033676422e+01
1.065904531780978770e+00 0.000000000000000000e+00 2.726564506643686769e+01 4.672922753804270024e-01 3.793816554100911675e-01 2.769474740572519167e+01
1.067251298668901560e+00 4.942567021443716735e-02 1.949344752843896700e+01 4.605079905346324276e-01 4.075686085686681115e-01 3.230882948937398425e+01
1.031503203160047510e+00 9.654569166587903539e-02 3.213991723000562217e+01 5.108639243301132948e-01 3.511179790347409568e-01 2.967257701541992532e+01
1.019885915237215279e+00 4.826025370456329955e-02 3.024136768378729556e+01 5.255970181611465675e-01 3.883991816909144745e-01 2.701752327822657307e+01
1.021451298625712267e+00 8.114126965599699481e-02 3.207437962771640372e+01 5.297966723428123581e-01 3.685598300461616628e-01 2.579862196493515469e+01
1.029601017652261863e+00 4.987871587818707569e-02 4.378328456531822610e+01 5.334030295378976438e-01 3.232105708974273295e-01 2.572822049668580036e+01
9.951140824869427748e-01 2.157877938048230471e-01 4.220169345668380601e+01 4.674225261196876535e-01 3.384069689172646278e-01 2.375217762195633497e+01
1.033451703387244791e+00 7.146956907985030361e-02 2.781606638255899355e+01 4.514439424264152234e-01 3.805142528835410709e-01 3.648210580375833700e+01
1.107840247574108039e+00 2.883344301654126168e-02 1.061869548242422034e+01 4.612108948437103617e-01 4.167575612278391350e-01 2.323682975653535010e+01
1.002271770935617923e+00 4.022909599188560607e-03 2.308787375441193035e+01 4.947738989986851799e-01 4.511551701932083325e-01 2.004748119993241673e+01
1.042746467709801284e+00 1.131120673084964889e-02 2.492379207898653704e+01 4.405732574907247345e-01 3.685531040198106734e-01 2.468082920382084566e+01
9.945501146788163771e-01 4.694094659642549655e-02 2.762608025025808089e+01 4.602075207391349010e-01 3.941342184232190515e-01 2.691916195300945702e+01
9.642255690711539762e-01 8.254706658504570860e-02 3.262993024471552417e+01 4.234370248205477361e-01 2.913264163836341014e-01 2.734376551986637693e+01
1.124458598690743605e+00 9.237047159811639929e-02 2.589333029995653490e+01 5.127915636023125945e-01 3.438914057995683393e-01 3.232227469477378179e+01
1.067173745197359969e+00 1.253909735596690500e-01 3.085158842416475977e+01 5.068397781659266244e-01 3.623092780081616504e-01 3.008277529924862392e+01
1.100083590857578786e+00 1.639274211941721682e-01 3.042687713877610278e+01 5.183610443256712053e-01 3.357039196086836208e-01 2.957524663759457084e+01
1.046528783583750899e+00 6.568215163214467800e-02 4.284567376791153492e+01 5.692858945773325852e-01 4.100992834127743514e-01 3.578040686221125810e+01
1.046208225180974560e+00 1.158697665941312710e-02 4.539973778113954950e+01 5.345320390371104402e-01 3.975745325198785096e-01 3.752328816295061387e+01
1.046208225180974560e+00 1.158697665941312710e-02 4.539973778113954950e+01 5.345320390371104402e-01 3.975745325198785096e-01 3.752328816295061387e+01
1.089217836666195538e+00 4.057144462954981323e-02 3.816146275659844633e+01 5.693742233504872630e-01 3.952420503881774461e-01 3.749497662945806553e+01
1.095609670103309119e+00 4.761200452542702077e-02 3.036290338936787236e+01 5.580564113956721917e-01 4.036539511696359828e-01 3.639198307106324393e+01
1.095609670103309119e+00 4.761200452542702077e-02 3.036290338936787236e+01 5.580564113956721917e-01 4.036539511696359828e-01 3.639198307106324393e+01
1.065500577688970774e+00 4.441916896077703625e-02 3.683519311830497145e+01 5.214173321002020245e-01 3.736605885164360763e-01 3.740922414410501062e+01
1.043726090156334774e+00 9.749279401429764014e-03 3.451710935491325927e+01 5.363443928494490143e-01 3.776451961514143973e-01 3.684064138624377449e+01
1.033298863368696807e+00 6.896201950020641736e-02 2.735867890187182283e+01 5.385924662257901563e-01 3.558866704841975870e-01 3.750385955683138661e+01
1.010378597763377462e+00 4.364643503474067293e-02 3.716057859952305620e+01 5.175024138629286119e-01 3.773006042046254116e-01 3.712322456271252236e+01
1.083478152760148028e+00 8.855158132773116586e-02 3.686202984619732348e+01 4.993848953929735934e-01 3.529697108487186430e-01 3.846403849231531780e+01
1.073416214622540110e+00 6.508191590568518370e-02 3.518929312220589622e+01 4.748449098962475579e-01 3.620802575793670153e-01 3.770520687709053931e+01
1.077257068599593692e+00 5.525330898362737497e-02 4.142719029443335899e+01 5.287428162002836274e-01 3.645730768997189619e-01 3.819652850255038601e+01
1.033440372493044324e+00 5.347188683292380257e-02 3.957970499686058474e+01 5.387330170331827706e-01 3.653804137123136120e-01 3.706413139826421599e+01
1.026749366568165511e+00 7.523536554007258237e-02 3.622209283704390259e+01 5.883892345244341460e-01 3.717220914088976702e-01 3.823656320540312237e+01
1.020878819400326432e+00 9.286044505323967635e-02 3.686444855415226840e+01 5.532086648297966924e-01 3.766973030368391817e-01 3.733804114660402007e+01
1.036224858823976858e+00 9.161725932266329142e-02 3.788919334617082768e+01 5.130920820146157579e-01 3.415903768950465103e-01 3.793955796603847119e+01
1.080162393511347130e+00 1.012461438820889681e-01 3.280426119811740904e+01 5.336988070795806172e-01 3.424089551269730025e-01 4.000000000000000000e+01
1.080162393511347130e+00 1.012461438820889681e-01 3.280426119811740904e+01 5.336988070795806172e-01 3.424089551269730025e-01 4.000000000000000000e+01
1.055914393266232709e+00 7.304937631625516015e-02 4.276574984102411037e+01 5.311055757277850509e-01 3.608367191680456054e-01 3.914047792532530678e+01
1.157708975418766162e+00 4.187158015544233114e-02 4.154964622686263453e+01 5.175893525244495974e-01 3.760061080809608547e-01 3.301112401118034967e+01
1.048564917203183455e+00 9.193115094795741016e-02 3.727389974376029613e+01 5.686149826276181152e-01 3.615154166087937715e-01 3.908383120570247371e+01
1.048564917203183455e+00 9.193115094795741016e-02 3.727389974376029613e+01 5.686149826276181152e-01 3.615154166087937715e-01 3.908383120570247371e+01
1.075330088476161183e+00 8.027041868282427939e-02 3.694737853420652840e+01 6.184901595873356639e-01 3.758779012052803070e-01 3.581575700324695788e+01
1.075330088476161183e+00 8.027041868282427939e-02 3.694737853420652840e+01 6.184901595873356639e-01 3.758779012052803070e-01 3.581575700324695788e+01
1.075330088476161183e+00 8.027041868282427939e-02 3.694737853420652840e+01 6.184901595873356639e-01 3.758779012052803070e-01 3.581575700324695788e+01
1.115632135351721121e+00 8.372400270520440058e-02 3.649765122626705249e+01 6.052136612247612790e-01 4.002248638069251241e-01 3.635099402470445540e+01
1.115632135351721121e+00 8.372400270520440058e-02 3.649765122626705249e+01 6.052136612247612790e-01 4.002248638069251241e-01 3.635099402470445540e+01
1.077843222918238197e+00 5.645960722418504052e-02 4.022500922741576090e+01 6.010143749470522323e-01 3.760330239820479092e-01 3.811433176118381994e+01
1.077843222918238197e+00 5.645960722418504052e-02 4.022500922741576090e+01 6.010143749470522323e-01 3.760330239820479092e-01 3.811433176118381994e+01
1.080725553303289121e+00 5.582081927085105755e-02 4.060411592476739884e+01 5.982700301750625282e-01 3.665067616352835067e-01 3.894229839837819185e+01
1.080725553303289121e+00 5.582081927085105755e-02 4.060411592476739884e+01 5.982700301750625282e-01 3.665067616352835067e-01 3.894229839837819185e+01
1.054229308427586220e+00 5.596781246234508456e-02 4.269537852987580351e+01 5.772494682649629283e-01 3.882539180939341694e-01 3.989902680991352923e+01
1.054229308427586220e+00 5.596781246234508456e-02 4.269537852987580351e+01 5.772494682649629283e-01 3.882539180939341694e-01 3.989902680991352923e+01
1.075248729500114075e+00 2.722486068197857434e-02 2.693128237211283604e+01 4.922784655252731012e-01 3.847087728665016804e-01 3.028168130266526603e+01
1.081526846892229443e+00 3.011523130598101061e-02 1.934341955811949276e+01 4.433536968459120264e-01 3.111493035534164120e-01 2.574395949833468222e+01
1.043901043672689655e+00 5.198116988889428525e-02 3.587592261384100567e+01 5.777034893970948159e-01 3.914321525995735906e-01 3.215951456901342453e+01
1.123175581879324314e+00 6.042065166132450094e-02 2.692747940248409577e+01 5.210034071860182303e-01 2.851285718375738409e-01 3.166682037611297673e+01
1.131450880797354452e+00 2.099220993171582034e-02 2.118960969639991276e+01 5.502167274009539533e-01 3.087419929308393152e-01 3.120032402012988015e+01
1.149832885492605650e+00 6.690775444303886932e-02 3.155523576901609673e+01 5.301263886634656197e-01 2.718329293550807990e-01 3.185029298498271899e+01
1.092383789439038910e+00 4.165355213001579321e-02 4.915548975437783952e+01 5.625670829217772617e-01 2.989849495540926605e-01 2.901079020066008241e+01
1.092383789439038910e+00 4.165355213001579321e-02 4.915548975437783952e+01 5.625670829217772617e-01 2.989849495540926605e-01 2.901079020066008241e+01
1.076010677157036133e+00 7.395984092634259877e-02 4.796438007172326223e+01 5.510775657436349784e-01 2.594275038717449577e-01 3.108615993343993722e+01
1.063022839772677974e+00 4.580696253375227123e-02 4.292392586603578053e+01 5.533532173193791426e-01 2.740731481913962209e-01 3.190984273585824837e+01
1.055795452898709463e+00 7.050119365445356445e-02 4.561818618208217657e+01 4.575491333066544763e-01 4.553892339850224569e-01 2.350910394335589260e+01
1.055349184925177264e+00 8.240879802858447345e-02 4.394179101406574262e+01 4.336152143456688535e-01 4.816554923696544921e-01 2.333432026513586521e+01
1.017446071266527641e+00 1.093577168595983862e-01 3.352038839822897387e+01 4.580532857901275512e-01 5.130878634332016741e-01 2.881553146093529705e+01
9.958866458941304511e-01 1.235464858431103291e-01 3.482014918329478803e+01 5.346887815315513048e-01 4.951477668142800770e-01 2.924334785338137976e+01
1.031275761020787218e+00 1.312451445046815268e-01 3.728906897775136997e+01 5.363224023952183339e-01 5.269614762037976297e-01 2.801301423576950000e+01
9.955717941823341022e-01 1.198776472722871966e-01 3.844439839619473531e+01 4.986103985260023075e-01 5.112016596450649208e-01 2.816866566825500584e+01
1.033504728751809099e+00 9.246842753586798080e-02 3.251806150901313686e+01 5.461073922702555095e-01 5.029197022808071793e-01 2.881743103253678484e+01
1.027576016645008083e+00 4.211400779642524017e-02 3.074342412922771928e+01 4.798629327705755121e-01 4.489613220131384863e-01 2.640020918163033414e+01
1.071437348150705793e+00 0.000000000000000000e+00 3.110547669418840400e+01 5.883482251907120597e-01 3.792308140506819303e-01 2.378815932513177955e+01
1.121257751737408936e+00 1.801563561711377187e-02 4.001075836605405556e+01 5.683024615287237680e-01 3.455345299460090835e-01 2.393993483673209965e+01
1.081207009290297005e+00 0.000000000000000000e+00 3.103970118734126160e+01 5.615257033750963300e-01 3.490289181404714891e-01 2.513115627849491673e+01
1.118484541221278938e+00 6.408146381963354676e-02 3.092926172580596145e+01 5.054115214998684547e-01 3.397208294488396341e-01 1.935083220464337828e+01
1.106803609118295117e+00 2.494475570785224805e-02 1.837412990424973458e+01 5.164699019438886429e-01 3.694256606953291722e-01 2.469378398676576225e+01
1.054427145270981914e+00 9.825625943969699960e-02 3.255804959055399195e+01 5.102415727849254345e-01 3.546939241862713810e-01 2.471059290727809099e+01
1.144625366946741440e+00 9.283774306756818750e-02 2.091760337435747985e+01 4.497105879410220330e-01 4.718479194365679530e-01 2.773721716661784242e+01
9.733279721784654503e-01 2.001026455433032800e-02 4.816504362561406083e+01 3.615616836963994607e-01 4.048957394979746383e-01 2.190386122413514514e+01
1.085818070784861922e+00 5.408490485858179903e-02 5.200000000000000000e+01 5.299859046542618746e-01 3.383253642205606426e-01 2.352496800797436904e+01
1.097737798493525707e+00 1.300522007119566184e-02 2.730631150815585073e+01 6.003145555094675512e-01 2.632711419493155569e-01 2.209622839476704570e+01
1.120998532257671876e+00 3.396868414112932943e-02 3.064001010197764430e+01 5.965931203891736700e-01 2.494099145512544136e-01 2.256353062425363021e+01
1.155554272203398014e+00 2.047401795540294833e-02 3.403607560687280653e+01 6.196747863941519663e-01 3.025220686226988698e-01 2.176555957182546663e+01
1.139865956827897930e+00 1.815853956853784312e-02 3.152596122951344171e+01 5.967374319714089381e-01 3.078904678239958170e-01 2.175849229820525110e+01
1.139865956827897930e+00 1.815853956853784312e-02 3.152596122951344171e+01 5.967374319714089381e-01 3.078904678239958170e-01 2.175849229820525110e+01
1.092101434853620656e+00 6.752773324359509499e-02 3.708527515959689680e+01 5.738350045563159751e-01 2.730822436358061878e-01 2.384165429280907489e+01
1.129608934206999482e+00 4.249027979015762568e-02 3.317955335041689580e+01 6.382406580724461209e-01 2.742232424928067736e-01 2.189610987539598952e+01
1.153498579227668408e+00 3.378419309185225206e-02 3.061660130843891992e+01 6.029655279986230187e-01 2.887662822113041816e-01 2.928523641299257108e+01
1.153498579227668408e+00 3.378419309185225206e-02 3.061660130843891992e+01 6.029655279986230187e-01 2.887662822113041816e-01 2.928523641299257108e+01
1.138177120885145444e+00 5.827109467542011811e-02 3.942681103642034657e+01 5.942035670930762015e-01 3.357274005931252803e-01 2.732421128361296425e+01
1.083744417645773117e+00 3.922552068805947728e-02 3.355201633320719168e+01 6.282303550791155100e-01 2.745050377553692744e-01 2.469203832173117164e+01
1.153341522128826568e+00 5.257139047521041525e-02 3.133308718472416743e+01 6.036983607711424726e-01 2.974147387372996776e-01 2.735302311202381986e+01
1.153341522128826568e+00 5.257139047521041525e-02 3.133308718472416743e+01 6.036983607711424726e-01 2.974147387372996776e-01 2.735302311202381986e+01
1.123716017403185718e+00 2.588992054039099266e-02 3.947700583496140325e+01 5.963917952113735321e-01 3.248851882733301832e-01 2.784011160942558050e+01
1.116970731396546235e+00 3.722690046353950913e-04 4.067869942944442840e+01 5.891330254550956047e-01 2.642636163625957657e-01 2.480870885578623231e+01
1.149568532291256329e+00 2.359820572553517071e-03 4.801618251040980567e+01 6.054779994655166142e-01 3.061579483875209728e-01 2.801206052988725048e+01
1.148938958810863387e+00 5.091718574893474430e-02 3.013875307701128392e+01 5.158183684008361691e-01 2.673907798413727166e-01 2.467273810593255590e+01
1.162759913307602533e+00 5.384973583704939781e-02 3.169147793962229542e+01 5.956777210155458357e-01 2.642514100456930803e-01 2.298750717164738688e+01
1.136520795669037742e+00 6.405337434749368286e-02 2.462750622086653252e+01 5.994773279303948765e-01 2.917387349715097056e-01 2.429072499403635987e+01
1.165950290484565777e+00 1.638989513651541510e-02 2.563949766593847457e+01 5.559773093125426335e-01 2.665460099743306444e-01 2.246271247825139028e+01
1.114036439009087331e+00 1.467610516605600546e-01 2.860960474371953310e+01 5.736489624349623284e-01 3.933782119334005567e-01 2.703372375009132256e+01
1.071404097522281385e+00 1.930270897313177969e-01 3.338161172029204948e+01 5.748022241319874492e-01 4.026815230600624407e-01 2.848660222704646827e+01
1.128927035868158235e+00 1.564534632611332965e-01 3.701353885354316731e+01 5.201798630487596276e-01 2.721151608391612631e-01 2.854634383770446959e+01
1.079734180862419235e+00 1.145025793655433111e-01 3.069867561287654212e+01 4.879450920511304024e-01 2.808389858437814190e-01 2.777034987489082596e+01
1.082750182481615031e+00 8.914143136487434615e-02 4.613989787484793226e+01 6.113700044001529887e-01 2.665204440647350737e-01 2.068995674214569291e+01
1.082750182481615031e+00 8.914143136487434615e-02 4.613989787484793226e+01 6.113700044001529887e-01 2.665204440647350737e-01 2.068995674214569291e+01
1.071728231172358603e+00 9.419427676741809474e-02 3.930425295001929697e+01 6.068700235843393909e-01 2.657716885154104425e-01 2.095258105641929092e+01
1.120538106803925515e+00 1.043701417599545711e-01 3.987731238851434767e+01 6.257824846667408014e-01 2.683645372078913849e-01 2.082448573233742906e+01
1.121951845844312956e+00 7.044348285925683406e-02 3.942823547198801037e+01 6.417604027883595519e-01 3.082559080157925568e-01 2.042259456796866957e+01
1.110765895186719643e+00 9.083293528151317742e-02 4.072283640515509262e+01 6.277145669265015160e-01 2.739676848339592796e-01 2.179562385379469447e+01
1.124078556489380931e+00 8.034674348400593080e-02 3.793286629275390709e+01 5.816288955276123218e-01 2.944885898385832257e-01 2.383178260478306143e+01
1.170273727355126914e+00 1.092554594035253790e-01 5.200000000000000000e+01 5.562751055120411792e-01 2.396940063442303537e-01 2.196055769573122163e+01
1.183233493712816609e+00 9.608586274101992009e-02 5.200000000000000000e+01 6.488994156858275408e-01 2.399932619243117238e-01 1.656319916527790070e+01
1.184563146022717728e+00 7.001631349335919741e-02 4.837366871967750370e+01 6.190734840627082347e-01 2.038592444841576534e-01 1.933352480542340501e+01
1.184851005528261503e+00 5.077389189644014589e-02 4.799361991469452704e+01 6.149480836919239968e-01 2.336598048142614348e-01 1.568279795189093839e+01
1.167496034427619289e+00 5.626634012210168789e-02 4.272764489348694639e+01 5.928216425853941596e-01 2.272139411508747875e-01 1.628704201424226738e+01
1.088128204738562310e+00 5.107256783571570424e-02 4.408700436638540765e+01 5.586631837160408454e-01 2.127767540894731080e-01 2.059404280977430091e+01
1.121135346881949602e+00 9.847001689717162221e-02 3.320094366927958163e+01 5.920741064650553165e-01 3.240496203524739771e-01 2.678405581164391336e+01
1.111687671715051007e+00 9.919805904202751157e-02 3.618084537002651757e+01 6.216690202706222079e-01 3.223111583164426364e-01 2.697678197680771106e+01
1.063851885105723039e+00 3.844742030320696946e-02 4.433137137215554446e+01 5.851111905271160207e-01 2.898964127442292815e-01 2.419739537193468948e+01
1.120455773342402761e+00 1.082246693050799985e-01 2.657976275202518224e+01 4.448240706189870997e-01 3.112045471811717978e-01 2.384268593352530274e+01
1.118457652505220334e+00 5.101820913779180761e-02 2.952830149405180293e+01 5.077170280133126434e-01 3.814316143825315364e-01 2.632932119159356077e+01
1.119898446638061484e+00 5.340527923037496211e-02 5.634824416441108319e+00 4.691147620743048585e-01 3.324949732750391296e-01 3.351034313422174193e+01
1.093989464470616735e+00 1.036488032314635543e-01 3.384833218699855450e+01 6.446469622110929665e-01 4.069407333500735802e-01 2.212486171525670997e+01
1.093989464470616735e+00 1.036488032314635543e-01 3.384833218699855450e+01 6.446469622110929665e-01 4.069407333500735802e-01 2.212486171525670997e+01
1.127955389585949320e+00 8.086209503005978294e-02 3.408326837020567979e+01 6.207113999907932778e-01 4.009255142071416755e-01 2.257910932671594750e+01
1.127955389585949320e+00 8.086209503005978294e-02 3.408326837020567979e+01 6.207113999907932778e-01 4.009255142071416755e-01 2.257910932671594750e+01
1.118006546758546937e+00 8.976893855984433013e-02 3.578189741119867762e+01 6.035643793053837580e-01 4.156980790730531172e-01 2.551960907845043991e+01
1.118780625005404428e+00 8.393474912387471898e-02 3.324868224124709570e+01 6.106369872771278962e-01 4.131759196223070973e-01 2.425069000627555482e+01
1.118780625005404428e+00 8.393474912387471898e-02 3.324868224124709570e+01 6.106369872771278962e-01 4.131759196223070973e-01 2.425069000627555482e+01
1.122675633637869597e+00 4.132164843670672882e-02 3.139158565674622281e+01 5.075844119170721536e-01 3.106504409867658634e-01 2.202025292033647474e+01
1.038440750471460783e+00 1.926791796815857660e-02 1.486552693445441342e+01 5.940346680530392831e-01 4.048076813334542945e-01 2.700217631051322087e+01
1.118307568428767107e+00 8.469150522184713814e-03 3.873131846846193582e+01 6.469953140093694932e-01 4.291982548374134732e-01 2.336201660702237959e+01
1.079488316560108574e+00 5.822079937379481818e-02 3.266553405175024238e+01 6.126762864852975943e-01 4.271756359035017714e-01 2.491590255053711189e+01
1.071350904399390291e+00 7.657576506615523804e-02 3.698289331710770966e+01 5.583991163409278702e-01 4.167228722964196330e-01 2.418161144975146115e+01
1.101196713474501543e+00 3.336818441676375063e-02 2.998928096927851072e+01 5.955068060646347972e-01 3.444716954005478948e-01 2.344334822353319581e+01
1.158497440667745515e+00 4.898975528774757171e-02 2.090825792950634110e+01 4.911884929748580597e-01 2.973691452485422437e-01 2.314984559816242893e+01
1.174349568191583426e+00 5.448120169566550777e-03 1.289122121449634406e+01 5.493753106131291641e-01 3.133453577989301908e-01 2.277643576734762476e+01
1.172535523587192374e+00 2.937506344800585797e-02 3.995696192171534022e+01 5.808248302825033127e-01 2.095465576741848135e-01 2.516127332334608013e+01
1.175324900419983498e+00 3.105242467333783896e-02 3.593634592621224755e+01 6.098945915417809394e-01 1.822086597517730833e-01 2.640242374663310088e+01
1.199584994393822823e+00 1.351265918404774904e-02 3.701680506720990849e+01 5.890393574023341516e-01 2.602027852637660010e-01 2.552253649206965491e+01
1.199584994393822823e+00 1.351265918404774904e-02 3.701680506720990849e+01 5.890393574023341516e-01 2.602027852637660010e-01 2.552253649206965491e+01
1.190315336171773986e+00 1.990549134041415952e-02 3.410693962683926372e+01 5.846087257791322545e-01 3.299563145959167332e-01 2.667901829406689629e+01
1.199591299206491213e+00 0.000000000000000000e+00 3.615273370921725160e+01 5.808957603631288436e-01 2.922075595645737822e-01 2.514076948206456663e+01
1.175230666756333919e+00 5.121494378934705882e-02 4.749366173021427073e+01 5.498180208491585397e-01 2.610560515503598245e-01 2.316347859184832458e+01
