Reff__FREE	eps1__FREE	phi1__FREE	theta__FREE	mult__FREE	r__FREE
9.609897369027309288e-01 1.301905411581105176e-01 3.533341077499673588e+01 4.543248334150179479e-01 2.691209393838541186e-01 3.730747545597047576e+01
9.963027969047361099e-01 1.773193670187905580e-01 4.479943188258219067e+01 4.247500410284111294e-01 2.713188641390665290e-01 3.822790156941581330e+01
9.963027969047361099e-01 1.773193670187905580e-01 4.479943188258219067e+01 4.247500410284111294e-01 2.713188641390665290e-01 3.822790156941581330e+01
9.989451236543508417e-01 1.612672995234534223e-01 4.761366433284515409e+01 4.899722139699465018e-01 2.704561375328238815e-01 3.699236773843529846e+01
9.989451236543508417e-01 1.612672995234534223e-01 4.761366433284515409e+01 4.899722139699465018e-01 2.704561375328238815e-01 3.699236773843529846e+01
1.025710529649205505e+00 1.502644748067446800e-01 4.185882230206380683e+01 4.778861752456159961e-01 2.823983217544889235e-01 3.566548765210979610e+01
9.879100852605623428e-01 1.747989778392948779e-01 4.029476485745977499e+01 5.138025669177508359e-01 2.840962472736681121e-01 3.550747495244447549e+01
9.879100852605623428e-01 1.747989778392948779e-01 4.029476485745977499e+01 5.138025669177508359e-01 2.840962472736681121e-01 3.550747495244447549e+01
1.010108663259095430e+00 1.556642615463809665e-01 3.406718410563260591e+01 4.155492715422536842e-01 2.594417590377572913e-01 3.265627158034697430e+01
1.011072728458407566e+00 1.492753891720672021e-01 3.231681643987615615e+01 4.299004237388499017e-01 2.559525184518264829e-01 3.108179113337559585e+01
1.091848737024926574e+00 9.527614230800794670e-02 3.270596821457178294e+01 3.678761184273630636e-01 3.589373196257079068e-01 2.981923282543085918e+01
1.134583748629857558e+00 6.294874228568878016e-02 3.218826034326904306e+01 3.097530591243228826e-01 3.482172558443279442e-01 3.038061002839435432e+01
1.134583748629857558e+00 6.294874228568878016e-02 3.218826034326904306e+01 3.097530591243228826e-01 3.482172558443279442e-01 3.038061002839435432e+01
1.177200282800258568e+00 7.711513696875703372e-02 3.157583811952470043e+01 3.078202552766656219e-01 3.728155599328967229e-01 2.666564233989289079e+01
1.131079661030581773e+00 0.000000000000000000e+00 3.203958505780145316e+01 3.212949108152070021e-01 3.936098052656630264e-01 2.896002447170506500e+01
1.131079661030581773e+00 0.000000000000000000e+00 3.203958505780145316e+01 3.212949108152070021e-01 3.936098052656630264e-01 2.896002447170506500e+01
1.077142182685909111e+00 1.328065077182839782e-02 3.582707903592309151e+01 2.474998916359246737e-01 4.068553223634621130e-01 2.891042151906905389e+01
1.131620493987570919e+00 0.000000000000000000e+00 3.442758927537572333e+01 3.320669204972862554e-01 3.997286634353418577e-01 3.008816976105174135e+01
1.131620493987570919e+00 0.000000000000000000e+00 3.442758927537572333e+01 3.320669204972862554e-01 3.997286634353418577e-01 3.008816976105174135e+01
1.051311289095880896e+00 4.460987935552575279e-02 2.630983163899773913e+01 2.942873823701849800e-01 3.635792888403987511e-01 4.000000000000000000e+01
1.051311289095880896e+00 4.460987935552575279e-02 2.630983163899773913e+01 2.942873823701849800e-01 3.635792888403987511e-01 4.000000000000000000e+01
1.115721086691503272e+00 2.836815675124141137e-02 2.553597752487821992e+01 3.146789453627856781e-01 3.031681586779210735e-01 3.777595356852641828e+01
1.115721086691503272e+00 2.836815675124141137e-02 2.553597752487821992e+01 3.146789453627856781e-01 3.031681586779210735e-01 3.777595356852641828e+01
1.075301411783117222e+00 0.000000000000000000e+00 3.256386942259972983e+01 2.890047823587381659e-01 3.224561030378599313e-01 3.783146178565586126e+01
1.126518103428806539e+00 1.247251113683883750e-02 3.366893552262529710e+01 3.535976526204953063e-01 3.476733501605338561e-01 3.869351312973122248e+01
1.126518103428806539e+00 1.247251113683883750e-02 3.366893552262529710e+01 3.535976526204953063e-01 3.476733501605338561e-01 3.869351312973122248e+01
1.066526988192649572e+00 4.319044202079572181e-02 3.475109249598865802e+01 2.394786986837927345e-01 3.121197637443484108e-01 4.000000000000000000e+01
1.066526988192649572e+00 4.319044202079572181e-02 3.475109249598865802e+01 2.394786986837927345e-01 3.121197637443484108e-01 4.000000000000000000e+01
1.109033425488525015e+00 3.338390134525053704e-02 3.821292871504073929e+01 3.304273944577686972e-01 3.354569085167671272e-01 3.701181651088911906e+01
1.319522418788827478e+00 1.947750957232385893e-01 1.028038535484887106e+01 1.560909195282295381e-01 4.240246649740816443e-01 2.577087215837611467e+01
1.319522418788827478e+00 1.947750957232385893e-01 1.028038535484887106e+01 1.560909195282295381e-01 4.240246649740816443e-01 2.577087215837611467e+01
1.302657111400986834e+00 1.784464598612043595e-01 1.890938195865603788e+01 1.968213902459281239e-01 4.691358209726871342e-01 2.494480182981078897e+01
1.247499850872509919e+00 1.302813436723194718e-01 1.069954748173732639e+01 2.489419574841313099e-01 3.982869728753978267e-01 2.852389556094343348e+01
1.247499850872509919e+00 1.302813436723194718e-01 1.069954748173732639e+01 2.489419574841313099e-01 3.982869728753978267e-01 2.852389556094343348e+01
1.272547416173396728e+00 1.641747499870046811e-01 9.316134620282852552e+00 1.734585438142312308e-01 4.234322474964169469e-01 2.685786418958137389e+01
1.258428387200920762e+00 1.525774403979275051e-01 1.386184415212071741e+01 1.990552391599839099e-01 3.465254723749878751e-01 3.019377018945185398e+01
1.261902378548925840e+00 1.544142759878379678e-01 1.108373184708256254e+01 2.580411987688452369e-01 3.087053008800025866e-01 3.173379517297289709e+01
1.390056618029392066e+00 1.918469232356881382e-01 2.289871555211452403e+01 1.413801312837941193e-01 3.114643378908817373e-01 2.868267698602170768e+01
1.165466354574699492e+00 1.452123994185543499e-01 2.109347415114022084e+01 1.856358925434819507e-01 4.015793074271792329e-01 3.035757100067067427e+01
1.117250727140404187e+00 2.301830125855037767e-01 2.823028368654815168e+01 4.216332566386555847e-01 5.150881008533217953e-01 2.994120206471632883e+01
1.010986055043679110e+00 2.680352502102003043e-01 3.391982934271016603e+01 4.053117330990370637e-01 3.917596061014919639e-01 3.030971629531002520e+01
1.010986055043679110e+00 2.680352502102003043e-01 3.391982934271016603e+01 4.053117330990370637e-01 3.917596061014919639e-01 3.030971629531002520e+01
9.988110199990017923e-01 2.420859487162373702e-01 3.312533002979575514e+01 2.774702788549331389e-01 3.709572668439705678e-01 2.820790587504184899e+01
9.988110199990017923e-01 2.420859487162373702e-01 3.312533002979575514e+01 2.774702788549331389e-01 3.709572668439705678e-01 2.820790587504184899e+01
1.033429687684081388e+00 2.225892386789162791e-01 3.017668697664068489e+01 3.901048468557435367e-01 3.728383105924152896e-01 2.934553366111426342e+01
1.033429687684081388e+00 2.225892386789162791e-01 3.017668697664068489e+01 3.901048468557435367e-01 3.728383105924152896e-01 2.934553366111426342e+01
1.020904690271911219e+00 2.250665513052008959e-01 3.250312410679852348e+01 2.923569605447304820e-01 3.818464389384656488e-01 2.943656202585418669e+01
9.720052976063368044e-01 9.702401754038958437e-02 2.657453594024577370e+01 2.037432085423081796e-01 2.155889521438077439e-01 2.238279644940612201e+01
1.071871749697718590e+00 1.202932400010366665e-01 3.251469019411455008e+01 5.323287957416008576e-01 3.601009106498710421e-01 2.792492691910400993e+01
9.579443292802684029e-01 2.090476899307602277e-01 3.730444869862306234e+01 5.028043497802995310e-01 3.080627575315613154e-01 2.957757784088068576e+01
8.866868035019124239e-01 2.166081955602655318e-01 3.915822047250628657e+01 4.244750025173006369e-01 2.559726582064462685e-01 2.689498679908279399e+01
9.961073187963563891e-01 6.289614028579254557e-02 3.987459905620471545e+01 6.037575263486228971e-01 3.637572546619831093e-01 3.634965163292616097e+01
9.961073187963563891e-01 6.289614028579254557e-02 3.987459905620471545e+01 6.037575263486228971e-01 3.637572546619831093e-01 3.634965163292616097e+01
1.052523554053354848e+00 1.181608547902242290e-02 3.973499609340495198e+01 5.971736965975047440e-01 3.768714093230763895e-01 3.812279039410210402e+01
1.052523554053354848e+00 1.181608547902242290e-02 3.973499609340495198e+01 5.971736965975047440e-01 3.768714093230763895e-01 3.812279039410210402e+01
9.532686796387104256e-01 1.043816207282929065e-01 3.865852544853537154e+01 1.800271865075827593e-01 4.062271307615458182e-01 3.127602557632865654e+01
9.532686796387104256e-01 1.043816207282929065e-01 3.865852544853537154e+01 1.800271865075827593e-01 4.062271307615458182e-01 3.127602557632865654e+01
9.818507475007873797e-01 7.582139917395011586e-02 3.755856616287411498e+01 2.444715175006075547e-01 3.764197532899175025e-01 3.140609274815369290e+01
9.862595947980450362e-01 6.536728797871736718e-02 3.908925540173011370e+01 1.771116463638919003e-01 3.512773224430901786e-01 3.474810889566430205e+01
1.021886133651503936e+00 5.599930745970094909e-02 3.597985372943650617e+01 1.619582252615375806e-01 3.154182282777689972e-01 3.217624692422499066e+01
1.021886133651503936e+00 5.599930745970094909e-02 3.597985372943650617e+01 1.619582252615375806e-01 3.154182282777689972e-01 3.217624692422499066e+01
8.797762581689763106e-01 6.789296519283150033e-02 4.120087149741026877e+01 5.057480205193749523e-01 3.574609327417144766e-01 3.708425962302888479e+01
1.035700937646938602e+00 9.699678149903891156e-02 3.784362269680790547e+01 3.956063144175757107e-01 2.104591464608248919e-01 3.395522930895082681e+01
9.663655922709758483e-01 8.589859427963754401e-02 5.076181111614423003e+01 5.544741299559076131e-01 3.280666219452363919e-01 3.129845959760510254e+01
9.961878461655971906e-01 5.941025926632233917e-02 3.002237697519450066e+01 3.071427553765453400e-01 3.675644321601413966e-01 2.547487249744263593e+01
9.961878461655971906e-01 5.941025926632233917e-02 3.002237697519450066e+01 3.071427553765453400e-01 3.675644321601413966e-01 2.547487249744263593e+01
9.777918228587086924e-01 8.186923554511323087e-02 3.080510313549531176e+01 3.442754329206253461e-01 2.817518863399914864e-01 2.653438920434039261e+01
1.044837142011805442e+00 1.141320664463247314e-01 2.314039064193185524e+01 2.679121521458184829e-01 2.464291823968040585e-01 2.341543587748200395e+01
1.126919418415915475e+00 2.293410410364600527e-01 2.417258038521268304e+01 3.258192142726448193e-01 4.345020841808103773e-01 3.721972892230591157e+01
1.126919418415915475e+00 2.293410410364600527e-01 2.417258038521268304e+01 3.258192142726448193e-01 4.345020841808103773e-01 3.721972892230591157e+01
1.167707047521040931e+00 1.121969822638246572e-01 7.776477533318089996e+00 4.156780766586953280e-01 3.247120445859376647e-01 2.991221252785412688e+01
1.148934316108504605e+00 9.074047465987160332e-02 1.496554959480262426e+01 4.194499112590672762e-01 2.943826087786035051e-01 3.030662469962691219e+01
1.214540856154938009e+00 8.646109708797151960e-02 7.159541928094451890e+00 3.755118061597985668e-01 3.016377551453049977e-01 3.077312004722974237e+01
1.214540856154938009e+00 8.646109708797151960e-02 7.159541928094451890e+00 3.755118061597985668e-01 3.016377551453049977e-01 3.077312004722974237e+01
1.175245259675985698e+00 6.642843928454947311e-02 1.187646851973451767e+01 3.606944433241920378e-01 2.670107491427908264e-01 3.005388061621179929e+01
1.133278021075178055e+00 1.796876312573172374e-01 2.815976843251267425e+01 4.062615566226345232e-01 4.474677372659042196e-01 3.062328679372300044e+01
1.141193834123963358e+00 1.567655347428763557e-01 3.021782525166319644e+01 2.840821644891359798e-01 4.270059213884117577e-01 3.155368098126419696e+01
1.102288472432736421e+00 1.279718469901615918e-01 3.194480512673617412e+01 3.385883821827571638e-01 4.123840544426352617e-01 3.178988537103739986e+01
1.096233307957170888e+00 4.777743389833580961e-02 2.611961872257772299e+01 3.099094832086295992e-01 4.137992322025586533e-01 3.036751040471355267e+01
1.130692331435981357e+00 6.201084274231201399e-02 2.233498454016789125e+01 2.942821560285013849e-01 4.049292150214832131e-01 3.076509480746506853e+01
1.084241497229424978e+00 6.128307218033027248e-02 2.702638100736989202e+01 3.654989772773666878e-01 4.919249848838423422e-01 2.998637756887107741e+01
1.084241497229424978e+00 6.128307218033027248e-02 2.702638100736989202e+01 3.654989772773666878e-01 4.919249848838423422e-01 2.998637756887107741e+01
1.117254875742679898e+00 5.757596899541551905e-02 1.951492585774720823e+01 1.523393620243646551e-01 3.498117429415708579e-01 3.237502574014609991e+01
1.109340864183270048e+00 7.401634881038809954e-02 1.976502785511083005e+01 2.035466518671329439e-01 3.347476112007196081e-01 3.363643065197138071e+01
1.109340864183270048e+00 7.401634881038809954e-02 1.976502785511083005e+01 2.035466518671329439e-01 3.347476112007196081e-01 3.363643065197138071e+01
1.080898127555393717e+00 9.052592994856395459e-02 2.102562603201142011e+01 2.206300532909334644e-01 3.326781138157599016e-01 3.433671301084710592e+01
1.080898127555393717e+00 9.052592994856395459e-02 2.102562603201142011e+01 2.206300532909334644e-01 3.326781138157599016e-01 3.433671301084710592e+01
1.072298754456016523e+00 3.048181039764287850e-02 2.347509240147296339e+01 1.905528918008845551e-01 3.309028168128408942e-01 3.169274746870181048e+01
1.082829884161800704e+00 8.203544058969754194e-02 2.036262886492864155e+01 1.556407586627075457e-01 3.372164710907232799e-01 3.461213294738342938e+01
1.082829884161800704e+00 8.203544058969754194e-02 2.036262886492864155e+01 1.556407586627075457e-01 3.372164710907232799e-01 3.461213294738342938e+01
1.134405088765324532e+00 5.535430293966656784e-02 2.153403604597966492e+01 2.137005649962956666e-01 3.601528098001685607e-01 3.303377055176687094e+01
1.145318918599392388e+00 4.407340394758878233e-02 2.297241650108212596e+01 1.883390028236859581e-01 3.403646484698950037e-01 3.255634596961492377e+01
1.145318918599392388e+00 4.407340394758878233e-02 2.297241650108212596e+01 1.883390028236859581e-01 3.403646484698950037e-01 3.255634596961492377e+01
1.080803642155843791e+00 4.799327335911753034e-02 2.050224658135388367e+01 1.196660667091203611e-01 3.579261445664492780e-01 3.294154074763532947e+01
1.153227225762668562e+00 5.906328780411557178e-02 2.536870417970432001e+01 3.083096907074356907e-01 4.004418123709798660e-01 3.164767194492849711e+01
1.153227225762668562e+00 5.906328780411557178e-02 2.536870417970432001e+01 3.083096907074356907e-01 4.004418123709798660e-01 3.164767194492849711e+01
1.118155074593035092e+00 6.051412164400450655e-02 3.312798158149596617e+01 3.161304567388287801e-01 3.903502290694244592e-01 3.091874786951010279e+01
1.162385729099077336e+00 7.924017567293493991e-02 3.348737974716006960e+01 2.763103730267847946e-01 4.504475244318466021e-01 3.136295210732821914e+01
1.191928564057963991e+00 8.745228926928727553e-02 2.993272688832921702e+01 3.013392226803964236e-01 4.018715596800169765e-01 3.238178284997243139e+01
1.170902680059079382e+00 9.223290545249132610e-02 2.661917929447077569e+01 2.663854392897778145e-01 3.632065004829719834e-01 3.023200728277467775e+01
1.110326674165648786e+00 9.496831046807255317e-02 2.821591048992049622e+01 3.306827444431530427e-01 4.176849522858958053e-01 3.112965807851324840e+01
1.110326674165648786e+00 9.496831046807255317e-02 2.821591048992049622e+01 3.306827444431530427e-01 4.176849522858958053e-01 3.112965807851324840e+01
1.034708883670205637e+00 1.681447440109947941e-02 2.576828963152670582e+01 3.885012034306653539e-01 2.926112578776058903e-01 3.521024468347997782e+01
1.082902948982222835e+00 9.902476931288349549e-02 3.051293665610619499e+01 1.888649958487780001e-01 3.639277789543315378e-01 3.875230253044274775e+01
1.057220247096411825e+00 6.722170527098601800e-02 3.023874321594714942e+01 2.088015017919497562e-01 4.124137258459847355e-01 3.766952499742477301e+01
1.012412365140631154e+00 3.324985257183551979e-02 3.424053931944661855e+01 2.192493295082755533e-01 3.143708445431383502e-01 3.750961060297520788e+01
1.023271570646949957e+00 8.610228989461438109e-02 2.992910750696093913e+01 3.765332422250341482e-01 3.775311132966723826e-01 3.763296962641621235e+01
9.379031273489093490e-01 6.495043452199250611e-02 3.000809639544455365e+01 3.156545441440698485e-01 3.374101041091839281e-01 3.061149150712098788e+01
9.685495381187130270e-01 4.972318259305447130e-02 3.237545140018696799e+01 3.778207673813910872e-01 3.356807707849921996e-01 3.300052664125400526e+01
9.996256458675445433e-01 6.893538709335492176e-02 3.660976168893095917e+01 3.630328880195246022e-01 3.494432556233860176e-01 3.014135244259077595e+01
9.996256458675445433e-01 6.893538709335492176e-02 3.660976168893095917e+01 3.630328880195246022e-01 3.494432556233860176e-01 3.014135244259077595e+01
1.007787014773246614e+00 9.471016993277339702e-02 3.779887825187893924e+01 2.971616070948456256e-01 2.951261238483574578e-01 3.226451033783519762e+01
1.007787014773246614e+00 9.471016993277339702e-02 3.779887825187893924e+01 2.971616070948456256e-01 2.951261238483574578e-01 3.226451033783519762e+01
9.954072802555505861e-01 8.527818283550868406e-02 3.474757001786814925e+01 3.761455345247051163e-01 3.317128719302468998e-01 3.065708728916167658e+01
1.013062400969700017e+00 4.125100492139393421e-02 3.771249245534661299e+01 2.903388658952316126e-01 2.965358648019216226e-01 3.463324673713550794e+01
9.749907901923517972e-01 6.264962558325362640e-02 3.450149557359380736e+01 3.625815228070023433e-01 3.128958775935979930e-01 3.032498310303247990e+01
9.749907901923517972e-01 6.264962558325362640e-02 3.450149557359380736e+01 3.625815228070023433e-01 3.128958775935979930e-01 3.032498310303247990e+01
9.582259364374807742e-01 7.222383277484013819e-02 3.802352671227571079e+01 3.186837811890927408e-01 3.222906248961217024e-01 3.085034418192825711e+01
1.022470583957582058e+00 6.344011944897372246e-02 3.222720794928354593e+01 3.235076521174374831e-01 3.309754226768873986e-01 3.107873543887641432e+01
1.022470583957582058e+00 6.344011944897372246e-02 3.222720794928354593e+01 3.235076521174374831e-01 3.309754226768873986e-01 3.107873543887641432e+01
9.268058948686425103e-01 6.378710684989613577e-02 3.031984711000286126e+01 2.971918470757137221e-01 3.045436182357905697e-01 3.028968719552643662e+01
1.047190899334544678e+00 6.993130356128595543e-03 2.580475766281332994e+01 2.820409228781392552e-01 2.927174835294811261e-01 3.445100652793952634e+01
1.038058699670023843e+00 2.593924868499014255e-02 2.692921747473288363e+01 2.671709768263126339e-01 3.037564547760950862e-01 3.428305294621004151e+01
1.011343925098891372e+00 1.685370109918704618e-02 3.228308082637759924e+01 2.527845197583179493e-01 3.295943779271779395e-01 3.485725198468418284e+01
1.058775700972983902e+00 2.356840024510118564e-02 2.904709340664745554e+01 2.419446350546896884e-01 2.952839055899209031e-01 3.450574242848409767e+01
1.090468953470052904e+00 3.041285313300514173e-02 2.019929916724504437e+01 3.349995201926359023e-01 3.163296209737451736e-01 3.387430896909309297e+01
1.090468953470052904e+00 3.041285313300514173e-02 2.019929916724504437e+01 3.349995201926359023e-01 3.163296209737451736e-01 3.387430896909309297e+01
1.041895959896195434e+00 1.014033673983806907e-02 1.916197526283269426e+01 3.135158434899168456e-01 3.362735877813303742e-01 3.841132467861167044e+01
1.041895959896195434e+00 1.014033673983806907e-02 1.916197526283269426e+01 3.135158434899168456e-01 3.362735877813303742e-01 3.841132467861167044e+01
1.133037500076789383e+00 3.908228519513353913e-03 1.845218112131248489e+01 3.101712533862654997e-01 3.313231898831162647e-01 3.512320414887764031e+01
1.065530770172624209e+00 0.000000000000000000e+00 1.839391119651333995e+01 3.148375507048035149e-01 3.535313326240947518e-01 3.704129581529942072e+01
1.059863628733332952e+00 4.017479146863929540e-02 2.451055996828579353e+01 2.371189129816755614e-01 3.447641306073150891e-01 3.592331935870920745e+01
1.124240930551298145e+00 0.000000000000000000e+00 2.659306582505969629e+01 2.634447976275589021e-01 3.595352909796055707e-01 3.483878397014377981e+01
1.124240930551298145e+00 0.000000000000000000e+00 2.659306582505969629e+01 2.634447976275589021e-01 3.595352909796055707e-01 3.483878397014377981e+01
1.089500288361682667e+00 4.430226898246177741e-03 1.872194739386201690e+01 2.495936509262460246e-01 3.661253860854929987e-01 3.428805010079098281e+01
1.089500288361682667e+00 4.430226898246177741e-03 1.872194739386201690e+01 2.495936509262460246e-01 3.661253860854929987e-01 3.428805010079098281e+01
1.072892400927322187e+00 5.371838070878463822e-02 2.190434666629757032e+01 4.076193684267708783e-01 3.757356960019236913e-01 3.465488320168943659e+01
1.127834633779449591e+00 2.211911973700808609e-02 2.769872418386501423e+01 4.761607194075545002e-01 4.084090378443001601e-01 3.778280124580042099e+01
1.127834633779449591e+00 2.211911973700808609e-02 2.769872418386501423e+01 4.761607194075545002e-01 4.084090378443001601e-01 3.778280124580042099e+01
1.094111049264039570e+00 5.788291321614603274e-02 2.080136064811014407e+01 4.756571385372970751e-01 4.100972900259179377e-01 3.414055646084254647e+01
1.094111049264039570e+00 5.788291321614603274e-02 2.080136064811014407e+01 4.756571385372970751e-01 4.100972900259179377e-01 3.414055646084254647e+01
9.651957459105264814e-01 1.472545462961097340e-01 4.760484885024717272e+01 4.637313242220068021e-01 3.851247575295675962e-01 3.286886508205485313e+01
1.014413897448077639e+00 1.049458221474479785e-01 4.983982541219560858e+01 5.001939294779381706e-01 3.593125935303772556e-01 3.247560401595288937e+01
1.014413897448077639e+00 1.049458221474479785e-01 4.983982541219560858e+01 5.001939294779381706e-01 3.593125935303772556e-01 3.247560401595288937e+01
9.975960068707353523e-01 1.226569799011180822e-01 5.101695292815669802e+01 5.128495699222140880e-01 3.526669210994051729e-01 3.382167424624095986e+01
9.975960068707353523e-01 1.226569799011180822e-01 5.101695292815669802e+01 5.128495699222140880e-01 3.526669210994051729e-01 3.382167424624095986e+01
9.944084641226478283e-01 1.247613085632743590e-01 4.702770058340664150e+01 5.018917569076313256e-01 3.510383767078492645e-01 3.372055178497645045e+01
9.944084641226478283e-01 1.247613085632743590e-01 4.702770058340664150e+01 5.018917569076313256e-01 3.510383767078492645e-01 3.372055178497645045e+01
9.703870735027911865e-01 1.271393368552206082e-01 3.624283981713988112e+01 4.615526678438743868e-01 3.642271059077240025e-01 3.391362581957169908e+01
9.334609653470665735e-01 1.337624463190199009e-01 4.513111239476115344e+01 3.975859094525522885e-01 3.031210789316560184e-01 3.024553031414045634e+01
9.384139785252605392e-01 1.688373143333544990e-01 4.729595675919328812e+01 4.036044901829942688e-01 3.265610287318029270e-01 3.134775940305293318e+01
9.605140415686753697e-01 1.464870694385533301e-01 4.398563698655102172e+01 3.970312993242205990e-01 3.223594282175045178e-01 3.331150066022343736e+01
9.035659027853127911e-01 1.454373047715302458e-01 4.192864914189836867e+01 4.246544958132002501e-01 3.623165026890998730e-01 3.204627908741773012e+01
9.035659027853127911e-01 1.454373047715302458e-01 4.192864914189836867e+01 4.246544958132002501e-01 3.623165026890998730e-01 3.204627908741773012e+01
9.529356125857756377e-01 4.751689011494610038e-02 3.361614294623103660e+01 2.556302299014355794e-01 3.177119190555082739e-01 3.867750188834352798e+01
9.689039112862871672e-01 5.769827550324551496e-02 3.151273478760600000e+01 3.153640486502324314e-01 3.349057432598581130e-01 4.000000000000000000e+01
9.689039112862871672e-01 5.769827550324551496e-02 3.151273478760600000e+01 3.153640486502324314e-01 3.349057432598581130e-01 4.000000000000000000e+01
9.635038485560883936e-01 7.645519037818361563e-02 3.635903454130399126e+01 5.348835285454961452e-01 4.128466933409329909e-01 3.476408570700485257e+01
1.037585392375672599e+00 9.929353005655294773e-02 3.943109630593161086e+01 5.204838012071577591e-01 3.845875518552716033e-01 3.180168446530098691e+01
1.014664612108409747e+00 9.651840828571832398e-02 3.994612616789147097e+01 5.362445273041791527e-01 4.153310134486412064e-01 3.286579325847318955e+01
1.014664612108409747e+00 9.651840828571832398e-02 3.994612616789147097e+01 5.362445273041791527e-01 4.153310134486412064e-01 3.286579325847318955e+01
1.126755577785750750e+00 2.028690776256664163e-02 2.349572496805716071e+01 3.695262913481822120e-01 2.501149784403594034e-01 2.976330398201693228e+01
1.088747093910880981e+00 4.809041213859815284e-02 2.436841753776031894e+01 4.221170732905543677e-01 2.201466515677051594e-01 3.069307938274563696e+01
1.126958927813974443e+00 1.288475159979990750e-02 2.790331240239133237e+01 4.017591214142740563e-01 2.739128981278477482e-01 2.843269830428864964e+01
1.040601544457041339e+00 1.847970604095683714e-02 3.162907584559491170e+01 4.188718090498664282e-01 2.232916299196646415e-01 2.929955179995344139e+01
1.040601544457041339e+00 1.847970604095683714e-02 3.162907584559491170e+01 4.188718090498664282e-01 2.232916299196646415e-01 2.929955179995344139e+01
1.069316249075200176e+00 2.090726935641041076e-02 3.381967739903888770e+01 2.920962957262928095e-01 3.190376512210467141e-01 3.235091079277871984e+01
1.069316249075200176e+00 2.090726935641041076e-02 3.381967739903888770e+01 2.920962957262928095e-01 3.190376512210467141e-01 3.235091079277871984e+01
1.082526237181508977e+00 1.862079189882461655e-02 3.085662912382611012e+01 2.450048447102894378e-01 3.114516599702867317e-01 3.171569130255815949e+01
1.072909277664414684e+00 3.179457513020916837e-02 3.136005370979178863e+01 3.425605793538447630e-01 3.078192009967743448e-01 2.898247885696098436e+01
1.072909277664414684e+00 3.179457513020916837e-02 3.136005370979178863e+01 3.425605793538447630e-01 3.078192009967743448e-01 2.898247885696098436e+01
1.052455783494171238e+00 5.267604625346013203e-02 3.093200919447779640e+01 2.374031909030539234e-01 3.211140500188629510e-01 2.912102839097214613e+01
1.052455783494171238e+00 5.267604625346013203e-02 3.093200919447779640e+01 2.374031909030539234e-01 3.211140500188629510e-01 2.912102839097214613e+01
1.050558484902712086e+00 5.128717112297216663e-02 3.357918416833646802e+01 2.904179875971478197e-01 2.673999626027913079e-01 3.253421537958389820e+01
1.131641210020822408e+00 3.871302981480839039e-02 3.515420414744816924e+01 2.488955452925729339e-01 3.049229081561726229e-01 3.139782813182361920e+01
1.016600150483365272e+00 1.159905184423987851e-01 3.514434332351053314e+01 4.564310341584930653e-01 4.005339805060598724e-01 3.807398731858629759e+01
1.070106981131300206e+00 9.274481024622355241e-02 4.666968774327860814e+01 6.242117969245214448e-01 3.401150180311908189e-01 3.760991498572639813e+01
1.021209146464543638e+00 1.498970687658196521e-01 4.633404913861568986e+01 5.626052759807118608e-01 3.631110129579419032e-01 4.000000000000000000e+01
9.684257269714111604e-01 1.290458850053755047e-01 3.963018208004735499e+01 3.318534792155087287e-01 4.215512309852417761e-01 3.004506079206304392e+01
9.698647151661168309e-01 1.211178547957815488e-01 3.694848250002264933e+01 2.784663213241250768e-01 4.077538845330010431e-01 2.690224369615776467e+01
9.913224419060062687e-01 9.956854129710526746e-02 4.644507914970220952e+01 3.347582636567048020e-01 3.867244303868483390e-01 3.210508417054143848e+01
9.453503487313739129e-01 1.334984193944697695e-01 4.716438566379898845e+01 2.544741488569565169e-01 4.280681491020154050e-01 3.359498656546737294e+01
9.453503487313739129e-01 1.334984193944697695e-01 4.716438566379898845e+01 2.544741488569565169e-01 4.280681491020154050e-01 3.359498656546737294e+01
9.617465128044834222e-01 1.476796759565733586e-01 4.814702029785267712e+01 2.495378828982311448e-01 3.789632493549303649e-01 3.166833853280157385e+01
9.617465128044834222e-01 1.476796759565733586e-01 4.814702029785267712e+01 2.495378828982311448e-01 3.789632493549303649e-01 3.166833853280157385e+01
9.201112373595126126e-01 1.180007430606005436e-01 4.338799662327252804e+01 3.030709043708956774e-01 4.152517895280941618e-01 3.471581395627107725e+01
1.025024752668329819e+00 1.493776204545367581e-01 3.233536542514562484e+01 3.704439553935358065e-01 2.358164161233437528e-01 3.650188366342452184e+01
1.025024752668329819e+00 1.493776204545367581e-01 3.233536542514562484e+01 3.704439553935358065e-01 2.358164161233437528e-01 3.650188366342452184e+01
1.063782637510778395e+00 1.870761931787656707e-01 3.327188403691069851e+01 3.153910033726063933e-01 2.662002487282997820e-01 3.546553981853497817e+01
9.835660419967962032e-01 1.108339616452863052e-01 3.055064551230876546e+01 3.175623062373235661e-01 2.187460947643265763e-01 3.813462730162800085e+01
1.072275845322735455e+00 1.501767712172128455e-01 2.760772767650466619e+01 3.616967436670432967e-01 2.504256524236768144e-01 3.741710392526579199e+01
1.072275845322735455e+00 1.501767712172128455e-01 2.760772767650466619e+01 3.616967436670432967e-01 2.504256524236768144e-01 3.741710392526579199e+01
1.046194627662487830e+00 1.570909830241863994e-02 3.221980273668875583e+01 3.119647774320937206e-01 3.080922220705126224e-01 3.707873565866532317e+01
